"74","US Presidential Candidate John Delaney Wants to Create Department of #Cybersecurity",FALSE,0,NA,2019-04-17 01:48:05,FALSE,NA,"1118330258044878848",NA,"<a href=\"https://www.secnews24.com\" rel=\"nofollow\">SecNews24</a>","secnews24",0,FALSE,FALSE,NA,NA
"75","#CyberSecurity #Hacker Cyber Intelligence Sharing and Protection Act - H.R. 3523 - 112th Congress -",FALSE,0,NA,2019-04-17 01:48:01,FALSE,NA,"1118330238876954632",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"77","Great Tips for Continuous Diagnostics &amp; Mitigation - Phase 3:\"What Is Happening On Your Network?\" #CDM #NIST #FISMAÖ",FALSE,0,NA,2019-04-17 01:45:41,TRUE,NA,"1118329651968053249",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","RobertJohnson3",0,FALSE,FALSE,NA,NA
"78","IdenTrust and Device Authority alliance to provide secure lifecycle management to the IoT - Help Net SecurityÖ",FALSE,0,NA,2019-04-17 01:44:18,TRUE,NA,"1118329305052909568",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","Robotcybercrim1",0,FALSE,FALSE,NA,NA
"79","Why #Cybersecurity doesn't stop at the federal level ó our #states need help #fintechÖ",FALSE,1,NA,2019-04-17 01:44:01,TRUE,NA,"1118329234991321088",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","SpirosMargaris",2,FALSE,FALSE,NA,NA
"80","As China Hacked, U.S. Businesses Turned A Blind Eye. \"For the first time we were facing a nation-state and intelligÖ",FALSE,2,NA,2019-04-17 01:43:41,TRUE,NA,"1118329149280739330",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","seanlevesque",3,FALSE,FALSE,NA,NA
"81","#CyberSecurity #Hacker Web Scraping with Python -",FALSE,0,NA,2019-04-17 01:43:25,FALSE,NA,"1118329083954438152",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"82","Do an easy DevOps assessment. #Modernization of IT. #enterprise #java #dotnetÖ",FALSE,1,NA,2019-04-17 01:42:58,TRUE,NA,"1118328968426315776",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","SunnyMenon",2,FALSE,FALSE,NA,NA
"83","ThreatsHub Cybersecurity News | Malvertising campaign abuses Chrome for iOS bug to target iPhone users -Ö",FALSE,1,NA,2019-04-17 01:41:37,TRUE,NA,"1118328627677024256",NA,"<a href=\"https://www.threatshub.org/blog\" rel=\"nofollow\">Threatshub</a>","ThreatsHub",1,FALSE,FALSE,NA,NA
"84","Interesting #TheVerge story about how ransomware and other cyberattacks are on the rise ó and how healthcare is oneÖ",FALSE,0,NA,2019-04-17 01:41:05,TRUE,NA,"1118328495409631234",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","EricSClay",0,FALSE,FALSE,NA,NA
"85","#Ryuk #ransomware causing ransoms to skyrocket! #cybersecurity @BakerPrivacy #incidentresponse",FALSE,0,NA,2019-04-17 01:39:57,FALSE,NA,"1118328209488195584",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","TedKobus",1,FALSE,FALSE,NA,NA
"86","#Leadership - Donít Acquire a Company Until You Evaluate Its Data Security. Include #cybersecurity in due diligenceÖ",FALSE,2,NA,2019-04-17 01:39:54,TRUE,NA,"1118328197622398976",NA,"<a href=\"http://www.everyonesocial.com\" rel=\"nofollow\">EveryoneSocial</a>","bcmaguireTech",5,FALSE,FALSE,NA,NA
"87","The Single Cybersecurity Question Every CISO Should Ask #CISO #CyberSecurity #DataProtection #DataSecurityÖ",FALSE,1,NA,2019-04-17 01:38:59,TRUE,NA,"1118327966386225152",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","mariannutrosa",1,FALSE,FALSE,NA,NA
"88","#SonicWall Adblock Plus has a security #vulnerability that experts have deemed \"trivial\" to exploit. via ZDNetÖ",FALSE,0,NA,2019-04-17 01:38:30,TRUE,NA,"1118327845682581504",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","dachelc",0,FALSE,FALSE,NA,NA
"89","#CyberSecurity #Hacker Unmasked -",FALSE,1,NA,2019-04-17 01:37:00,FALSE,NA,"1118327465825509376",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"90","#CyberSecurity Advanced persistent threats. #Cyglass + #Fortinet",FALSE,0,NA,2019-04-17 01:35:29,FALSE,NA,"1118327085993426945",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","marcocevallos",0,FALSE,FALSE,NA,NA
"91","An interesting article about how to protect against Tax related cybercrime. #cybersecurity #cybercrime #CyberAware",FALSE,0,NA,2019-04-17 01:35:12,FALSE,NA,"1118327016636342272",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","mybizsecurity",0,FALSE,FALSE,NA,NA
"92","#cybersecurity Banks turn to a former rival to jump-start digital platforms - American Banker -Ö",FALSE,0,NA,2019-04-17 01:35:09,TRUE,NA,"1118327003453755394",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","ttavlas",3,FALSE,FALSE,NA,NA
"93","Adblock Plus has a security #vulnerability that experts have deemed \"trivial\" to exploit. via @ZDNetÖ",FALSE,0,NA,2019-04-17 01:33:05,TRUE,NA,"1118326483733352449",NA,"<a href=\"http://www.salesforce.com\" rel=\"nofollow\">Salesforce - Social Studio</a>","SonicWall",1,FALSE,FALSE,NA,NA
"94","How #business #continuity and disaster recovery correlate with the #cybersecurity compliance",FALSE,1,NA,2019-04-17 01:30:12,FALSE,NA,"1118325755312771072",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","ncxgroup",1,FALSE,FALSE,NA,NA
"95","#CyberSecurity #Hacker TOR: Set Up Tor in 2017! #1 Guide on IP Address, Blocking the NSA, Internet Privacy and MoreÖ",FALSE,1,NA,2019-04-17 01:30:00,TRUE,NA,"1118325707577462784",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"96","Introduction to Solving Data Problems with UNIX #BigData #Crypto #CyberSecurity #InfosecÖ",FALSE,0,NA,2019-04-17 01:30:00,TRUE,NA,"1118325706734260225",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","simplivllc",1,FALSE,FALSE,NA,NA
"97","#Microsoft unveils a disc-free, all-digital #Xbox console via @chidambara09 #bigdataÖ",FALSE,0,NA,2019-04-17 01:29:30,TRUE,NA,"1118325581710446592",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","chidambara09",0,FALSE,FALSE,NA,NA
"98","How can we as #Pentesters get buy in from the executive teams to improve the companyís security posture once we givÖ",FALSE,5,NA,2019-04-17 01:29:19,TRUE,NA,"1118325532972781571",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ForSci_Q",2,FALSE,FALSE,NA,NA
"99","TechRepublic: How to improve cybersecurity for your business: 6 tips. #cybersecurity #computersecurityÖ",FALSE,1,NA,2019-04-17 01:26:31,TRUE,NA,"1118324831135645696",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",2,FALSE,FALSE,NA,NA
"100","#CyberSecurity #Hacker Hacking: Penetration Testing, Basic Security and How To Hack (Hackers, Hacking, How to Hack,Ö",FALSE,1,NA,2019-04-17 01:26:00,TRUE,NA,"1118324698260094976",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"101","Jake Olcott of BitSight talks third party Cyber Risk @JacobOlcott #podcast #cybersecurityÖ",FALSE,0,NA,2019-04-17 01:25:03,TRUE,NA,"1118324459176374277",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","journoian",0,FALSE,FALSE,NA,NA
"102","Have you heard? CRN Named SentinelOne One of the Coolest Endpoint Security Vendors #cybersecurity",FALSE,0,NA,2019-04-17 01:24:52,FALSE,NA,"1118324412762263552",NA,"<a href=\"https://paper.li\" rel=\"nofollow\">Paper.li</a>","LocsOnSecurity",0,FALSE,FALSE,NA,NA
"103","@JeremyHL @UNOSML @nodexl @engineer_gone @docassar @CommUNO @jenstirrup @marc_smith @breed88 Pro jERemY T h A n kÖ",FALSE,0,"JeremyHL",2019-04-17 01:24:50,TRUE,"1118253380651094016","1118324407628259329","12006842","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","chidambara09",0,FALSE,FALSE,NA,NA
"104","Attackers are continually probing your #network for valuable #data. It is important to see all of yourÖ",FALSE,0,NA,2019-04-17 01:24:00,TRUE,NA,"1118324194318651394",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","GarlandTech",1,FALSE,FALSE,NA,NA
"105","A good talk from Bob Gill, ARC Advisory group on Threat Detection and Response in #ICS #SCADA #cybersecurity systemÖ",FALSE,4,NA,2019-04-17 01:23:12,TRUE,NA,"1118323995080716288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","pauljamesharper",2,FALSE,FALSE,NA,NA
"106","@bamitav while i agree that CEOs should take some repercussions for potato failures or deliberate obstructions ofÖ",FALSE,0,"bamitav",2019-04-17 01:22:59,TRUE,"1116578122491498496","1118323941976596480","91608548","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","reaper2k12",0,FALSE,FALSE,NA,NA
"107","Help Net Security: Employee cybersecurity essentials part 2: Lost devices and unsafe connections. #protectionÖ",FALSE,0,NA,2019-04-17 01:21:50,TRUE,NA,"1118323651181469699",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",1,FALSE,FALSE,NA,NA
"108","#CyberSecurity in an #IoT and #Mobile World {Infographic} #infosec #Analytics #fintech #education #SecurityÖ",FALSE,2,NA,2019-04-17 01:21:01,TRUE,NA,"1118323446008754176",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","PCI_Initiative",3,FALSE,FALSE,NA,NA
"109","Do you ever think that #cybersecurity product lingo is a bunch of buzzwords? Don't pick a product. Choose a Guide.",FALSE,0,NA,2019-04-17 01:20:18,FALSE,NA,"1118323264722485254",NA,"<a href=\"http://www.edgetheory.com\" rel=\"nofollow\">EdgeTheory</a>","GPScyberBFSI",0,FALSE,FALSE,NA,NA
"110","CNA: Cybersecurity threats 'increasingly sophisticated and asymmetric in nature': Balakrishnan | Video.Ö",FALSE,0,NA,2019-04-17 01:20:08,TRUE,NA,"1118323225040228353",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",0,FALSE,FALSE,NA,NA
"111","In China, There Are No Whys. #CyberSecurity #CyberAttack #CyberCrime #CyberNews #DataBreach #HackingÖ",FALSE,2,NA,2019-04-17 01:19:36,TRUE,NA,"1118323090939875330",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","VoiceofVietnam",3,FALSE,FALSE,NA,NA
"112","#CyberSecurity #Hacker Security at Federal Buildings and Facilities: Screening and Cybersecurity Issues -",FALSE,1,NA,2019-04-17 01:19:06,FALSE,NA,"1118322961717628928",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"113","If your VirusScan stops scanning at 98% or 99% complete, check this article for possible solutions:Ö",FALSE,0,NA,2019-04-17 01:19:04,TRUE,NA,"1118322956365643777",NA,"<a href=\"https://www.spredfast.com/\" rel=\"nofollow\">Spredfast app</a>","McAfee_Help",0,FALSE,FALSE,NA,NA
"114","There will be some great info here for anyone interested in #CyberSecurity",FALSE,0,NA,2019-04-17 01:18:56,FALSE,NA,"1118322921527578624",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","EdG0000",0,FALSE,FALSE,NA,NA
"115","e27: Implementing cryptocurrency and blockchain in the cybersecurity space. #cryptocurrency #informationtechnologyÖ",FALSE,0,NA,2019-04-17 01:17:56,TRUE,NA,"1118322671580786689",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",1,FALSE,FALSE,NA,NA
"116","via Seguru: Android WARNING: Terrifying malware discovered on Google Play Store, be on ALERTÖ",FALSE,0,NA,2019-04-17 01:17:17,TRUE,NA,"1118322506270691328",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","CSA2019",0,FALSE,FALSE,NA,NA
"117","Hackers Compromise Microsoft Support Agent to Access Outlook Email Accounts #databreach #privacy #cybersecurity",FALSE,0,NA,2019-04-17 01:17:00,FALSE,NA,"1118322435051401217",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","jalfonso475",0,FALSE,FALSE,NA,NA
"118","Encryption adoption driven by new tech and compliance.",FALSE,0,NA,2019-04-17 01:16:45,TRUE,NA,"1118322372564717573",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",1,FALSE,FALSE,NA,NA
"119","We aren't prepared for the next wave of cybersecurity risks #cybersecurity",FALSE,0,NA,2019-04-17 01:15:43,FALSE,NA,"1118322113553862657",NA,"<a href=\"https://paper.li\" rel=\"nofollow\">Paper.li</a>","3d_carlos",2,FALSE,FALSE,NA,NA
"120","TechRadar: GDPR Subject Access Request: authentication cannot be an afterthought. #GDPR #blockchainÖ",FALSE,0,NA,2019-04-17 01:15:33,TRUE,NA,"1118322067642957824",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","AcostaSam",0,FALSE,FALSE,NA,NA
"121","#Hiring CYBER SECURITY ENGINEER - MD #jobs #jobsearch #jobseeker #jobshiring #CyberSecurity #Engineer #LinuxÖ",FALSE,0,NA,2019-04-17 01:15:03,TRUE,NA,"1118321945345445888",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","topdogrecruit",1,FALSE,FALSE,NA,NA
"122","#Share your #Indicators of #Compromise because #vulnerabilities in your partners' #Systems can cause problems for yÖ",FALSE,0,NA,2019-04-17 01:15:03,TRUE,NA,"1118321944057790464",NA,"<a href=\"http://meetedgar.com\" rel=\"nofollow\">Meet Edgar</a>","CyberPoint_Intl",3,FALSE,FALSE,NA,NA
"123","I'm @gitanjaligulve @ohmpye #Hindu #Marathi #Cupertino #California #USA #Cybersecurity Rashmi's mom",FALSE,0,NA,2019-04-17 01:15:03,FALSE,NA,"1118321942690504705",NA,"<a href=\"http://www.cloudhopper.com/\" rel=\"nofollow\">Cloudhopper</a>","GitanjaliGulve",0,FALSE,FALSE,NA,NA
"124","Discover the three main types of #data classification and how they differ from each other, all on the @StorageCraftÖ",FALSE,0,NA,2019-04-17 01:15:03,TRUE,NA,"1118321942099111937",NA,"<a href=\"https://www.oktopost.com\" rel=\"nofollow\">Oktopost</a>","carlbjerke",0,FALSE,FALSE,NA,NA
"125","North Dakota becomes first state to manage all government #cybersecurity from one office with passage of new billÖ",FALSE,0,NA,2019-04-17 01:15:00,TRUE,NA,"1118321929742692352",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","State_Scoop",0,FALSE,FALSE,NA,NA
"126","#ADI_ahead - How Much #Data is Generated Daily? 463 Exabytes by 2025. Big need for secure edge processing; imagineÖ",FALSE,2,NA,2019-04-17 01:14:18,TRUE,NA,"1118321755439935488",NA,"<a href=\"http://www.everyonesocial.com\" rel=\"nofollow\">EveryoneSocial</a>","bcmaguireTech",5,FALSE,FALSE,NA,NA
"127","#CyberSecurity #Hacker How to be Anonymous Online - A Quick Step-By-Step Manual -",FALSE,2,NA,2019-04-17 01:14:02,FALSE,NA,"1118321686548504577",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",2,FALSE,FALSE,NA,NA
"128","NOMAL male #binary #CMCP #winlooping guys are obsessed with accolades because they are biologically programmed to fÖ",FALSE,2,NA,2019-04-17 01:13:45,TRUE,NA,"1118321617724166145",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lensjockey",2,FALSE,FALSE,NA,NA
"129","Presidential candidate John Delaney wants to create a Department of Cybersecurity - The Verge #CyberSecurity",FALSE,1,NA,2019-04-17 01:13:40,FALSE,NA,"1118321593871106049",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","svjosium",2,FALSE,FALSE,NA,NA
"130","Anatomy of a spearphishing attack. #Cybersecurity #Hacking",FALSE,1,NA,2019-04-17 01:12:40,FALSE,NA,"1118321342028374016",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","elbartocr",0,FALSE,FALSE,NA,NA
"131","Read about a new controversial cybersecurity law in Thailand. What do you think about it? (link:Ö",FALSE,0,NA,2019-04-17 01:11:25,TRUE,NA,"1118321027962920960",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dinapawitra",0,FALSE,FALSE,NA,NA
"132","@naidu_drbalaji @ldmonte @narendramodi @rsprasad @manojsinhabjp @ShekharGupta @debjani_ghosh_ @NandanNilekaniÖ",FALSE,0,"chinnusenthil1",2019-04-17 01:11:11,TRUE,"1118319055306252290","1118320968886181888","3279516967","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","chinnusenthil1",0,FALSE,FALSE,NA,NA
"133","#CyberAttack powerlessness in the energy industry? Source: @FSecure #Cybersecurity #Technology",FALSE,0,NA,2019-04-17 01:10:04,FALSE,NA,"1118320689008775170",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","Cybersecinsider",0,FALSE,FALSE,NA,NA
"134","Say it ain't so Morpheus! Read \"Engineering Security into Cloud Systems\" - via @smedian_network #CloudComputingÖ",FALSE,0,NA,2019-04-17 01:10:04,TRUE,NA,"1118320688299954176",NA,"<a href=\"https://www.smedian.com\" rel=\"nofollow\">Smedian Network</a>","z3roTrust",0,FALSE,FALSE,NA,NA
"135","#CWPodcast: More #European governments, have declined to ban #Huawei, although many also acknowledge #security riskÖ",FALSE,3,NA,2019-04-17 01:10:02,TRUE,NA,"1118320680636952576",NA,"<a href=\"http://meetedgar.com\" rel=\"nofollow\">Meet Edgar</a>","thecyberwire",2,FALSE,FALSE,NA,NA
"136","#CyberSecurity #Hacker Fatal System Error: The Hunt for the New Crime Lords Who Are Bringing Down the Internet -",FALSE,0,NA,2019-04-17 01:08:00,FALSE,NA,"1118320171188465665",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"138","#CyberSecurity #Hacker Cyberdeterrence and Cyberwar -",FALSE,0,NA,2019-04-17 01:02:00,FALSE,NA,"1118318660572057600",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"139","Get the inside scoop on how @jkamdjou needs just a few hours to learn a new programming language, is he red team orÖ",FALSE,1,NA,2019-04-17 01:00:30,TRUE,NA,"1118318283407745024",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","securitytrails",1,FALSE,FALSE,NA,NA
"140","Quickly discover stale files &amp; folders #cybersecurity #cybersecurityhygiene #internalsecuritycontrols Test drive heÖ",FALSE,0,NA,2019-04-17 01:00:25,TRUE,NA,"1118318260808822785",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","BlueLance",0,FALSE,FALSE,NA,NA
"141","#Repost @TheCyberSecHub with make_repost ∑∑∑ #cybersecurity #infosec #computerscience #computerengineeringÖ",FALSE,0,NA,2019-04-17 01:00:18,TRUE,NA,"1118318233835253760",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","tr3grt",0,FALSE,FALSE,NA,NA
"142","What's long, hard, and full of seamen? The US Navy's latest cybersecurity war gaming classesÖ",FALSE,0,NA,2019-04-17 01:00:16,TRUE,NA,"1118318221810184198",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","nTangledCloud",1,FALSE,FALSE,NA,NA
"143","5 Cybersecurity Myths Banks Should Stop Believing ----- #Cybersecurity #cyberÖ",FALSE,0,NA,2019-04-17 01:00:10,TRUE,NA,"1118318198112292864",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","Sec_Headhunter",0,FALSE,FALSE,NA,NA
"144","#CDL2019 | Donít miss @StephanieSyptak, ChargÈ díaffaires, U.S. Embassy, Singapore, keynote as she shares with us hÖ",FALSE,2,NA,2019-04-17 01:00:09,TRUE,NA,"1118318194530377730",NA,"<a href=\"http://www.salesforce.com\" rel=\"nofollow\">Salesforce - Social Studio</a>","FireEye",1,FALSE,FALSE,NA,NA
"145","Now accepting submissions for the third annual Innovations in #Cybersecurity Award and Publication! <U+0001F3C6>Ö",FALSE,0,NA,2019-04-17 01:00:08,TRUE,NA,"1118318189593624578",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","CyberWatchCtr",0,FALSE,FALSE,NA,NA
"146","71% of Ransomware Attacks Targeted Small Businesses in 2018 via @SecurityHIT #cybersecurity",FALSE,0,NA,2019-04-17 01:00:01,FALSE,NA,"1118318161068216326",NA,"<a href=\"https://eclincher.com\" rel=\"nofollow\">eClincher</a>","iquantified",0,FALSE,FALSE,NA,NA
"147","How do security professionals view #AI in terms of its maturity and fundamental capabilities? How are they utilizinÖ",FALSE,0,NA,2019-04-17 01:00:01,TRUE,NA,"1118318160858447872",NA,"<a href=\"https://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","cylanceinc",2,FALSE,FALSE,NA,NA
"148","Cyber range training should be top of mind for your #cybersecurity teams. IBM Security's Wendi Whitmore shares herÖ",FALSE,0,NA,2019-04-17 01:00:00,TRUE,NA,"1118318158442631168",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","Marcus_homengt",0,FALSE,FALSE,NA,NA
"149","Deadline extended! Take advantage of early bird pricing for our Canada Cyber Summit and network with other high tecÖ",FALSE,2,NA,2019-04-17 00:59:15,TRUE,NA,"1118317966859407360",NA,"<a href=\"https://eclincher.com\" rel=\"nofollow\">eClincher</a>","HTCIA",1,FALSE,FALSE,NA,NA
"150","Waiting for servers to catch the bad stuff is like leaving your front door propped open, turning off the alarms &amp; cÖ",FALSE,0,NA,2019-04-17 00:59:03,TRUE,NA,"1118317918503231491",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FIVE_NINES_IT",0,FALSE,FALSE,NA,NA
"151","Free #WiFi is becoming more widespread and popular everyday. Is Using Public WiFi Still a Bad Idea? See what the exÖ",FALSE,0,NA,2019-04-17 00:57:57,TRUE,NA,"1118317638956879873",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","zkbiztech",0,FALSE,FALSE,NA,NA
"152","@bitdefenderlabs analyse the #Scranos #rootkit; cross-platfrom capabilities, able to steal data from a variety of aÖ",FALSE,0,"BitdefenderLabs",2019-04-17 00:57:03,TRUE,NA,"1118317412716351488","14803607","<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","bsmuir",0,FALSE,FALSE,NA,NA
"153","#CyberSecurity #Hacker Cyber Spies and Secret Agents of Modern Times -",FALSE,2,NA,2019-04-17 00:55:10,FALSE,NA,"1118316938734780416",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"154","ALL chatter about \"dual loyalty\" is actually NORMAL male #binary #CMCP #winlooping ideation about male loyalty to MÖ",FALSE,0,NA,2019-04-17 00:54:54,TRUE,NA,"1118316871084847106",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lensjockey",1,FALSE,FALSE,NA,NA
"155","ëLand Lordzí Service Powers Airbnb Scams ó Krebs on Security #cybersecurity #privacy",FALSE,0,NA,2019-04-17 00:52:00,FALSE,NA,"1118316142655881217",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","SharedSec",0,FALSE,FALSE,NA,NA
"156","\"Cannabis #Cybersecurity Issues Are Growing\", according to @sking1145",FALSE,0,NA,2019-04-17 00:50:03,FALSE,NA,"1118315651544899586",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","LimorElbaz",0,FALSE,FALSE,NA,NA
"157","MetaMask Token - How to Add Or Send Custom Tokens | Link: #blockchain #cryptoÖ",FALSE,1,NA,2019-04-17 00:49:13,TRUE,NA,"1118315443759005696",NA,"<a href=\"https://www.doronize.com.ng\" rel=\"nofollow\">henrykene</a>","CryptoStaunch",0,FALSE,FALSE,NA,NA
"158","Smart #tech promises security and other benefits, but they don't come automatically. [LINK] via @Ltucci @searchCIOÖ",FALSE,1,NA,2019-04-17 00:49:02,TRUE,NA,"1118315398665920513",NA,"<a href=\"http://dynamicsignal.com/\" rel=\"nofollow\">Dynamic Signal</a>","alanmcapper",0,FALSE,FALSE,NA,NA
"159","\"Americans\" and \"legislators\" as used here = \"male proxies\" used to completely avoid talking explicitly about NORMAÖ",FALSE,0,NA,2019-04-17 00:48:08,TRUE,NA,"1118315168910409728",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lensjockey",0,FALSE,FALSE,NA,NA
"160","#CyberSecurity #Hacker Ruling the Root: Internet Governance and the Taming of Cyberspace -",FALSE,0,NA,2019-04-17 00:47:00,FALSE,NA,"1118314883513294848",NA,"<a href=\"http://www.tobem.com/cyberwar\" rel=\"nofollow\">CyberDomain</a>","CyberDomain",0,FALSE,FALSE,NA,NA
"161","Thanks for being part of the start of an important conversation, Richard. How we measure efficacy inÖ",FALSE,0,NA,2019-04-17 00:46:34,TRUE,NA,"1118314776344633346",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","bluehexagonai",0,FALSE,FALSE,NA,NA
"1","Looking for a dominatrix? Better stick to hacking &amp; check out \"Network Domination &amp; Persistence\" - viaÖ",FALSE,0,NA,2019-04-17 02:35:03,TRUE,NA,"1118342075316146176",NA,"<a href=\"https://www.smedian.com\" rel=\"nofollow\">Smedian Network</a>","z3roTrust",0,FALSE,FALSE,NA,NA
"2","#CWBrief: #Ecuador has come under a large number of attacks, @AFP reports, most of them distributedÖ",FALSE,0,NA,2019-04-17 02:35:00,TRUE,NA,"1118342064352178176",NA,"<a href=\"http://meetedgar.com\" rel=\"nofollow\">Meet Edgar</a>","thecyberwire",0,FALSE,FALSE,NA,NA
"3","The most important principle of environment is that you are not the only element. #MahavirJayanti #EthicalHackingÖ",FALSE,0,NA,2019-04-17 02:33:45,TRUE,NA,"1118341747959005185",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","careertech161",0,FALSE,FALSE,NA,NA
