no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
119,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10141E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
120,What is the flu shot made out of? Read our blog to learn more about it. #fluseason #flushot,FALSE,1,NA,3/1/19 5:20,FALSE,NA,1.10135E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",e7_Health,0,FALSE,FALSE,NA,NA,
121,Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu…,FALSE,1,NA,3/1/19 5:00,TRUE,NA,1.10135E+18,NA,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",BlueShieldCA,1,FALSE,FALSE,NA,NA,
122,#FluShot all day long! Nip it in the bud and get immunized!!!,FALSE,0,NA,3/1/19 0:48,FALSE,NA,1.10128E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MyMelodies4U,0,FALSE,FALSE,NA,NA,
123,"#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-las…",FALSE,0,NA,2/28/19 23:09,TRUE,NA,1.10126E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WUSTLmed,4,FALSE,FALSE,NA,NA,
124,"@t_e_knight Agree, just wanted to keep the message simple for #VaxFactsFebruary! Similar situation for ppl w primar…",FALSE,2,t_e_knight,2/28/19 22:46,TRUE,1.10124E+18,1.10125E+18,8.77938E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrJenChen4kids,0,FALSE,FALSE,NA,NA,
125,The Importance of a Flu Shot... #FluShot #SANITAIRE,FALSE,0,NA,2/28/19 22:02,FALSE,NA,1.10124E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",AtlanticUVCorp,0,FALSE,FALSE,NA,NA,
126,"Not only is it safe to get a vaccine during pregnancy, it's necessary, added lead investigator James Donahue, a sen…",FALSE,0,NA,2/28/19 22:00,TRUE,NA,1.10124E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",KEZI9,1,FALSE,FALSE,NA,NA,
127,"@DaveR94476809 #Mercury is still in multi-dose #Flu #vaccine - the ones that most people are exposed to. FLUZONE,…",FALSE,3,DaveR94476809,2/28/19 20:31,TRUE,1.10051E+18,1.10122E+18,9.8672E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
128,New study proves a #FluShot cannot cause a pregnant woman to miscarry.,FALSE,0,NA,2/28/19 20:15,FALSE,NA,1.10121E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SeanWFTS,0,FALSE,FALSE,NA,NA,
129,Remember ––it's never too late to get the #flushot.,FALSE,0,NA,2/28/19 19:31,FALSE,NA,1.1012E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,
131,🚨WARNING🚨PSA!!! High flu activity detected in #NYC! Protect yourself and your family by getting your flu shot toda…,FALSE,0,NA,2/28/19 19:20,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",yzlandau,0,FALSE,FALSE,NA,NA,
132,There is still time to get your flu shot! Stop by our walk-in flu clinic today. We are open until 4:00 PM. #flushot,FALSE,0,NA,2/28/19 19:08,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",polkcohealth,0,FALSE,FALSE,NA,NA,
133,Great insight from this #FluView. Stay vigilant. Practice good hygiene. Get the #flushot. Stay home if you're sick.,FALSE,0,NA,2/28/19 18:56,FALSE,NA,1.10119E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonTibbelsMD,0,FALSE,FALSE,NA,NA,
135,Still time to have a #flushot 💉 😷 Everything you need to know about the flu vaccine - FACTS not MYTHS Dr. Lightma…,FALSE,0,NA,2/28/19 17:18,TRUE,NA,1.10117E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hyltonlightman,0,FALSE,FALSE,NA,NA,
136,$3.4 million aids effort to make a better flu vaccine @wustlmed #FluShot #Vaccines,FALSE,0,NA,2/28/19 17:04,FALSE,NA,1.10117E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonWRoland,0,FALSE,FALSE,NA,NA,
137,No link between the #FluShot and miscarriage. #VaccinesWork,FALSE,1,NA,2/28/19 13:51,FALSE,NA,1.10112E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TheKidKidDoc,1,FALSE,FALSE,NA,NA,
138,"And remember...The #Flu tends to peak again in the spring. If you haven't yet done so, get your #FluShot #PEI phar…",FALSE,1,NA,2/28/19 13:12,TRUE,NA,1.10111E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PEIPharmacists,0,FALSE,FALSE,NA,NA,
139,Flu shot is good for your heart. Here’s why. #flushot #hearthealth,FALSE,0,NA,2/28/19 13:00,FALSE,NA,1.1011E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",visitorguard,0,FALSE,FALSE,NA,NA,
140,"New study finds no link between flu shots and miscarriages, allaying fears. By @HelenBranswell via @statnews…",FALSE,0,NA,2/28/19 12:46,TRUE,NA,1.1011E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",epaultaylor,1,FALSE,FALSE,NA,NA,
141,"Can the #flushot cause a #pregnant woman to miscarry? No, absolutely not. That's the verdict of a study presented W…",FALSE,0,NA,2/28/19 12:00,TRUE,NA,1.10109E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WTVYNews4,1,FALSE,FALSE,NA,NA,
142,When is the Best Time to Get A #FluShot? NEVER,FALSE,10,NA,2/28/19 10:01,FALSE,NA,1.10106E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicLiveFood,7,FALSE,FALSE,NA,NA,
143,Dr. Offit vs. Dr. Moss on #FluShot Dr. Alvin Moss' testimony was given before a Senate C…,FALSE,6,NA,2/28/19 9:07,TRUE,NA,1.10105E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,6,FALSE,FALSE,NA,NA,
144,#STUDY: Flu #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,6,NA,2/28/19 8:15,TRUE,NA,1.10103E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA,
145,Here are 5 common myths about #flu &amp; #flushot by @who. Share with us what you usually hear from your #patients.…,FALSE,1,NA,2/28/19 8:00,TRUE,NA,1.10103E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
146,#fluseason It is real gang. 7 had his #flushot in the fall &amp; he still got it. Hit hard today &amp; this darn #Fever is…,FALSE,0,NA,2/28/19 7:25,TRUE,NA,1.10102E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RaisingSerenity,0,FALSE,FALSE,NA,NA,
147,I'm perfect example of why #VaccinesWork even as an adult. I currently have the flu. Had I not had a #flushot earli…,FALSE,0,NA,2/28/19 6:29,TRUE,NA,1.10101E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Cougardruid,0,FALSE,FALSE,NA,NA,
148,"Flu shot will not cause a pregnant woman to miscarry, study says - CNN #pregnant #FluShot #WomensHealth",FALSE,0,NA,2/28/19 2:11,FALSE,NA,1.10094E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrLizSamander,4,FALSE,FALSE,NA,NA,
149,#fluShot is good for moms and good for babies! It’s not too late to get one! Flu shot will not cause a #pregnant wo…,FALSE,3,NA,2/28/19 0:26,TRUE,NA,1.10092E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lhamrich,1,FALSE,FALSE,NA,NA,
150,"@Aidan_Baron @S_P_MD @Uber Next time, offer to stop off with her at the pharmacy for a #flushot",FALSE,0,Aidan_Baron,2/27/19 23:50,FALSE,1.10071E+18,1.10091E+18,1258895358,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaynani32,0,FALSE,FALSE,NA,NA,
151,Read for facts about the flu and tips for how to stay healthy through the season! #flushot #fluseason #babyhealth…,FALSE,1,NA,2/27/19 23:10,TRUE,NA,1.1009E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",happiestbaby,0,FALSE,FALSE,NA,NA,
152,"There were 302 influenza-associated deaths and 5,176 hospitalizations in Canada just last year. Learn why getting t…",FALSE,4,NA,2/27/19 22:25,TRUE,NA,1.10088E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",LondonDrugs,1,FALSE,FALSE,NA,NA,
153,"@CDCgov recommends pregnant women get the #flushot. The CDC says,\Flu is more likely to cause severe illness in pre…""",FALSE,1,CDCgov,2/27/19 21:48,TRUE,NA,1.10088E+18,146569971,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",jocelynmaminta,2,FALSE,FALSE,NA,NA,
154,"Shared in public on Facebook by the original author (not me): \This is the flu. This is my father.\"" #VaccinesWork…""",FALSE,0,NA,2/27/19 21:06,TRUE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",modemac,0,FALSE,FALSE,NA,NA,
155,The crew at the Durham shop showing us their #defenderface 🤣 Gettin it 💪🏼 and staying well!!! . . . .…,FALSE,1,NA,2/27/19 20:57,TRUE,NA,1.10086E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",NourishJuiceHTX,0,FALSE,FALSE,-95.41116,29.77898,
156,"Spring may be around the corner but that doesn't mean that #FluSeason is over! You may still be at risk, so talk wi…",FALSE,0,NA,2/27/19 20:39,TRUE,NA,1.10086E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LivantaCares,0,FALSE,FALSE,NA,NA,
157,The 'herd' in herd immunity is crumbling. #VaccinesWork #measlesoutbreak #fluseason #FluShot #pertussis,FALSE,2,NA,2/27/19 20:37,FALSE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drninashapiro,0,FALSE,FALSE,NA,NA,
158,The flu vaccine helps protect your pregnancy and your nursing baby. Find out more. #flushot #pregnancy…,FALSE,4,NA,2/27/19 19:30,TRUE,NA,1.10084E+18,NA,"<a href=\https://app.agorapulse.com\"" rel=\""nofollow\"">AgoraPulse Manager</a>""",drmarktrolice,0,FALSE,FALSE,NA,NA,
159,Don't let the flu get you! Get your #flushot with the friendly nurses @UACampusHealth.,FALSE,1,NA,2/27/19 18:59,TRUE,NA,1.10083E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",GoWildUA,1,FALSE,FALSE,NA,NA,
160,Thankful for my #flushot. Winter ailments like today's could be a lot worse. And thanks for your ongoing advocacy…,FALSE,3,NA,2/27/19 18:26,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Karenamoores,0,FALSE,FALSE,NA,NA,
161,"Here's to 22 years of not getting a #FluShot. It is weird I know tons of people that get flu shots religiously, an…",FALSE,3,NA,2/27/19 18:10,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MT_Headed406,0,FALSE,FALSE,NA,NA,
162,#FluShot is the ONLY #vaccine with short expiration. At the end of the season all unused ones should be discarded.…,FALSE,4,NA,2/27/19 17:37,TRUE,NA,1.10081E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
163,Pick up a good book and get your #immunizations at Clark County Library 1401 E. Flamingo! Our Mobile Clinic is on s…,FALSE,0,NA,2/27/19 17:08,TRUE,NA,1.1008E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TuSNHD,0,FALSE,FALSE,NA,NA,
164,"And another solution, the #Flushot! Give us a call! 810-406-4246",FALSE,0,HamiltonCHN,2/27/19 16:27,FALSE,1.10079E+18,1.10079E+18,2337155809,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",HamiltonCHN,0,FALSE,FALSE,NA,NA,
165,It's still not too late to get your #flushot to protect yourself and others from the spread of the influenza virus.,FALSE,0,NA,2/27/19 16:23,FALSE,NA,1.10079E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RepSanfelippo,0,FALSE,FALSE,NA,NA,
166,When It's Too Late to Get a #FluShot,FALSE,0,NA,2/27/19 16:01,FALSE,NA,1.10079E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",FindLawConsumer,1,FALSE,FALSE,NA,NA,
167,Protect your family and friends this winter. ….. #Clovis #Fresno #ClovisUrgentCare…,FALSE,0,NA,2/27/19 16:00,TRUE,NA,1.10079E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",ClovisCare,0,FALSE,FALSE,NA,NA,
168,No way I'm ever getting shot. RT @MayoClinic: #MayoClinicMinute: Thinking of skipping a #FluShot this year? The re…,FALSE,1,NA,2/27/19 15:26,TRUE,NA,1.10078E+18,NA,"<a href=\http://www.tweetcaster.com\"" rel=\""nofollow\"">TweetCaster for Android</a>""",NaturalPainMgmt,0,FALSE,FALSE,NA,NA,
169,It's true that we're heading toward Spring. It's also true that we are still in #fluseason. Haven't gotten a…,FALSE,2,NA,2/27/19 14:59,TRUE,NA,1.10077E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",coastalhealth91,0,FALSE,FALSE,NA,NA,
1,Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot…,FALSE,0,NA,3/3/19 23:00,TRUE,NA,1.10234E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",QualityInsights,0,FALSE,FALSE,NA,NA,
2,Got the chills? Feeling feverish? It's STILL flu season! Visit us at NOWmed today to get checked out! We're open un…,FALSE,0,NA,3/3/19 22:07,TRUE,NA,1.10233E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",NOWmedUC,0,FALSE,FALSE,NA,NA,
3,Fight the Flu - Take 3 CDC Says Best Prevention is to have #flushot ages 6 months and older - Protect Yourself NOW…,FALSE,0,NA,3/3/19 21:25,TRUE,NA,1.10232E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hyltonlightman,0,FALSE,FALSE,NA,NA,
4,#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov…,FALSE,3,NA,3/3/19 20:22,TRUE,NA,1.1023E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,
5,The flu: Don’t pass it on! Check out this short video by @GovCanHealth #GetImmunized #FluShot,FALSE,0,NA,3/3/19 19:55,FALSE,NA,1.1023E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMDhealthunit,0,FALSE,FALSE,NA,NA,
6,I’m not getting the #FluShot next year!,FALSE,0,NA,3/3/19 19:05,FALSE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FromPO2BO,0,FALSE,FALSE,NA,NA,
7,"@godless_mom If you are doomed, it only because recently vaccinated children spread viruses, and infect others arou…",FALSE,0,godless_mom,3/3/19 18:23,TRUE,1.09429E+18,1.10227E+18,815680,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
8,@CatrinaSoprano Your statement makes no sense. You are blaming anti vaxxers for a vaccinated child getting the mump…,FALSE,0,CatrinaSoprano,3/3/19 18:17,TRUE,1.10219E+18,1.10227E+18,29717287,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
9,"@TKEducator Since children recently vaccinated spread viruses for weeks or months after being vaccinated, infecting…",FALSE,0,TKEducator,3/3/19 18:09,TRUE,1.09944E+18,1.10227E+18,8.45065E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
10,Have you had your #flushot? Even healthy people can get the flu and spread it to loved ones and friends.,FALSE,0,NA,3/3/19 18:01,FALSE,NA,1.10227E+18,NA,"<a href=\https://www.socialjukebox.com\"" rel=\""nofollow\"">The Social Jukebox</a>""",WomensHealthCT,0,FALSE,FALSE,NA,NA,
11,"@MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was…",FALSE,2,MarkLevineNYC,3/3/19 17:54,TRUE,1.10146E+18,1.10227E+18,17143007,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,4,FALSE,FALSE,NA,NA,
12,"@ohnopaige No thanks, I will pass on injecting mercury and aluminum neurotoxin nanoparticles, retrovirus contaminan…",FALSE,1,ohnopaige,3/3/19 17:42,TRUE,1.10177E+18,1.10226E+18,58084404,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
13,"#FluShot because vaccines are important, as well as #CoughColdRelief because this should not be a choice. Use both…",FALSE,1,NA,3/3/19 17:34,TRUE,NA,1.10226E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thatgreygentlem,0,FALSE,FALSE,NA,NA,
14,@jpsportsminer @badzoot7 @KimPaddockASD @VeritasEver @SueQuez @Siubhan_H @ThisMomHCN @Plasticdoe @mcfunny…,FALSE,0,jpsportsminer,3/3/19 17:33,TRUE,1.10226E+18,1.10226E+18,610917204,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeckyJohnson222,0,FALSE,FALSE,NA,NA,
15,This year’s #flushot was far more effective than last year's. Here’s why,FALSE,1,NA,3/3/19 16:28,FALSE,NA,1.10224E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",yychealthnut,0,FALSE,FALSE,NA,NA,
16,"Hey guess what? I got the flu shot and did not get the flu, because that's a myth. Thanks for coming ti my TED talk. #flushot",FALSE,0,NA,3/3/19 16:24,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sldnsfw,0,FALSE,FALSE,NA,NA,
17,Flu season continues through the end of the month. Just because you've lasted this long does not mean you will avoi…,FALSE,3,NA,3/3/19 15:30,TRUE,NA,1.10223E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nycHealthy,1,FALSE,FALSE,NA,NA,
18,"I’m the worst when I’m sick... I got my #flushot, so I hope it’s just a cold! 🤒Me right now:",FALSE,0,NA,3/3/19 4:01,FALSE,NA,1.10206E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dazzlingrambles,0,FALSE,FALSE,NA,NA,
19,#STUDY: #Colostrum &amp; immunomodulator Bifivir are significantly more effective than anti-flu #vaccination in the pre…,FALSE,2,NA,3/3/19 3:01,TRUE,NA,1.10204E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,
21,If anyone is wondering Infleunza type A is a killer. 7 days and barely a glimmer of getting better. #flushot #sometimeitgetsyouanyway,FALSE,0,NA,3/3/19 1:08,FALSE,NA,1.10201E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MattPurpleHayes,0,FALSE,FALSE,NA,NA,
22,@kyle_j_kranz And don’t forget that #flushot! 👍👍#whyivax,FALSE,1,kyle_j_kranz,3/3/19 0:14,FALSE,1.10198E+18,1.102E+18,705340135,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EwEdmiston,0,FALSE,FALSE,NA,NA,
23,"Dr. Sharon Thompson \All vaccines given to children no longer have mercury.\"" What about the #FluShot given to pre…""",FALSE,0,NA,3/2/19 22:30,TRUE,NA,1.10197E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeckyJohnson222,0,FALSE,FALSE,NA,NA,
24,"at the 1m40s mark, I give a #flushot cuz I believe it protects this boy from @ least 3 possible strains of #flu &amp; f…",FALSE,0,NA,3/2/19 20:38,TRUE,NA,1.10195E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GatewayMedic,0,FALSE,FALSE,NA,NA,
25,My favorite kinda flu shot! #flushot #wellness #holistichealth #holisticnutrition #plantbased #vegan #powerofnature…,FALSE,1,NA,3/2/19 19:36,TRUE,NA,1.10193E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",RochelleVonK,0,FALSE,FALSE,NA,NA,
26,How to make it through the rest of cold and flu season without getting sick ⁦@BostonGlobe⁩ ⁦@SimmonsUniv⁩…,FALSE,2,NA,3/2/19 18:12,TRUE,NA,1.10191E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hygienehealth,2,FALSE,FALSE,NA,NA,
27,Have you had your #flushot? Side effects of #flu vaccines are usually mild in adults and don't occur often.,FALSE,0,NA,3/2/19 17:01,FALSE,NA,1.10189E+18,NA,"<a href=\https://www.socialjukebox.com\"" rel=\""nofollow\"">The Social Jukebox</a>""",WomensHealthCT,0,FALSE,FALSE,NA,NA,
28,"Another reason to get your #flushot every year. Seriously, read through to the last paragraphs. #SpanishFlu…",FALSE,0,NA,3/2/19 16:41,TRUE,NA,1.10189E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",skurdoo,0,FALSE,FALSE,NA,NA,
29,@Rfaamrullah #STUDY: #FluShot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections…,FALSE,1,ViraBurnayeva,3/2/19 16:30,TRUE,1.10188E+18,1.10188E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA,
30,@Rfaamrullah it's safer to NOT vaccinate against #Flu. There are alternatives for #FluVaccine that prevent flu more…,FALSE,1,Rfaamrullah,3/2/19 16:21,TRUE,1.10187E+18,1.10188E+18,9.41285E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,
31,Flu season worsens as swine flu cases increase... #fluseason #flu #2019flu #flushot…,FALSE,0,NA,3/2/19 16:07,TRUE,NA,1.10188E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BoomerBaby54,0,FALSE,FALSE,NA,NA,
32,US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot those 89 ca…,FALSE,19,NA,3/2/19 14:53,TRUE,NA,1.10186E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,12,FALSE,FALSE,NA,NA,
33,"#FluSeason is hitting it's stride in NY, but there's still time to get your #FluShot! #StonyBrookU's Dr. Susan Done…",FALSE,0,NA,3/2/19 13:42,TRUE,NA,1.10184E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",stonybrooku,0,FALSE,FALSE,NA,NA,
34,#antivaxxers must be making an impact if #Masonic @nbc has to resort to having @DrOz come on in a dog mask to give…,FALSE,0,NA,3/2/19 13:12,TRUE,NA,1.10183E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chadwarren76,0,FALSE,FALSE,NA,NA,
35,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10181E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA,
36,So please continue to believe this lie about the flu shot preventing the flu! And when you decide I can’t come near…,FALSE,1,NA,3/2/19 11:23,TRUE,NA,1.10181E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,0,FALSE,FALSE,NA,NA,
37,In other news...I wish people would stop pushing flu shots. My husband is forced to get them and guess what? He get…,FALSE,4,NA,3/2/19 11:14,TRUE,NA,1.1018E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,1,FALSE,FALSE,NA,NA,
38,"@OMalleyClew @Oregonian At a shelter featuring giant drafty huge garage door, guests certainly could benefit from…",FALSE,1,OMalleyClew,3/2/19 9:31,TRUE,1.09302E+18,1.10178E+18,4764564918,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",simcha5772,0,FALSE,FALSE,NA,NA,
40,"Thank you, @jimmyfallon, for showing your viewers the importance of protecting yourself and your loved ones this se…",FALSE,1,NA,3/2/19 5:11,TRUE,NA,1.10171E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drcillag,0,FALSE,FALSE,NA,NA,
41,"Today I commemorated 15 years @hcphtx -we’ve had both good times and challenging ones, yet one constant: being surr…",FALSE,28,NA,3/2/19 0:22,TRUE,NA,1.10164E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ushahmd,1,FALSE,FALSE,NA,NA,
