no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
94,"#kidepo national game park has one of the largest herd of baffaloes of up to 2,000 herds. #shot taken during…",FALSE,13,NA,3/5/19 16:27,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KemptenSafaris,6,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
95,"Soo horny. Someone slide into my DMs &amp; cum with me. Like, retweet, &amp; I’ll respond 🤪🍒 #titworship #shot #libido…",FALSE,1,NA,3/5/19 16:25,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DTrvasty,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
96,Visual coming soon !! #crunchchief #shot #visual #music #ohio #fam #ovalli44,FALSE,2,NA,3/5/19 16:08,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CrunchChief419,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
98,8 Seconds Mini Liquor Bottle Shot Glasses #8seconds #mini #liquor #whisky #whiskey #shot #Canadian #drinks #glass…,FALSE,0,NA,3/5/19 15:43,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sundeejo2002,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
100,The wait for indie footage for your next filmmaking project is over. #stockfootage #filmmakers #editor #film…,FALSE,0,NA,3/5/19 15:27,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ConnectMudart,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
101,☢️☢️ . . . . . . . . . . . . . . . . #selfie #mirrorselfie #mirror #marble #creative #shot #sony #camera…,FALSE,1,NA,3/5/19 15:20,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Muostafasamy,0,FALSE,FALSE,31.23071216,29.98346908,,,,,,,,,,,,,,,,,,,,,,
102,Work in progress ✌🏻 🐂 ✌🏻 #bbq #grill #beef #love #beautiful #bestoftheday #photography #shot #bbqlovers…,FALSE,1,NA,3/5/19 15:07,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",DG_Bombino,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
103,Early #morning #shot #teampixel #Pixel3 #mobilephotography,FALSE,2,NA,3/5/19 13:29,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tweetin_dave,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
104,#back on it 💯💯🔥🔥 #One #Minute produced by @ProducerDBottz &amp; #shot &amp; #directed by Kidricc James 4 dot4mediagroup 🎬…,FALSE,0,NA,3/5/19 13:24,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",mrkaila,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
105,Next #Marvel action #film 'could be #shot in #Suffolk #EastAnglia',FALSE,0,NA,3/5/19 12:54,FALSE,NA,1.10E+18,NA,"<a href=\http://app.sendblur.com\"" rel=\""nofollow\"">Social Media Publisher App </a>""",hart_softeners,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
106,A Snapshot helped the less busy seconds💝 #shot #shots #cam #camera #photography #simple #simply #nice #shotonshot…,FALSE,1,NA,3/5/19 12:43,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",VJTwtitch,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
107,Another practice of my #photography #skills - #tresmarias #shadow #shot . 📷👩‍👧‍👧📱 #unfiltered #noedit,FALSE,3,NA,3/5/19 12:25,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",mariavenusver,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
108,DAY 47... NO SEX😲... MY LAST BLUNT 🔥💨&amp; A SHOT of HENNESSEY 🥃 I'M RUNNING OUT OF AIR 😧 just know CITYLIFE was EVERYT…,FALSE,0,NA,3/5/19 10:29,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",CITYLIFE313,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
109,A photograph of a pink flower taken during a sunny day. #Photo #Free #Download #Shot,FALSE,5,NA,3/5/19 9:36,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",visualmodo,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
110,Model : @alexkalumo Photographer : @josechinangwa #CashBshotIt #Shot #Suits #Cleanshot #Dedza #Malawi,FALSE,1,NA,3/5/19 9:11,FALSE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",josechinangwa,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
111,How To Use #foodanddrink #Spirits Pairings to Boost #Restaurant Profitability? What could be the better way to incr…,FALSE,0,NA,3/5/19 6:15,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",bartendbusiness,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
112,"UN Finds #Israel INTENTIONALLY #Shot CHILDREN, Journalists and #Disabled People via @truthout",FALSE,0,NA,3/5/19 6:12,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",redhed67,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
113,"U.N. Finds #Israel Intentionally #Shot #Children, #Journalists &amp; the #Disabled During Gaza Protests",FALSE,0,NA,3/5/19 5:59,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",OWDC1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
114,Always good for a #shot 🤪 #Hammer #night #badzwischenahn #hellhead #hellheadhorde #deanguitars #hammerschnaps…,FALSE,1,NA,3/5/19 5:55,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",RisingHellhead,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
117,#AD NEW SHIT‼️ @Thefamousar “Big Dog” 🐕 #shot by 📽🎞 @tsimsfilms 💪🏽 #OUTNOW‼️ Make Sure y’all check it out on…,FALSE,1,NA,3/5/19 5:36,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DjTechno7,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
118,🚨Breaking News🚨: Tiger Woods withdraws from @apinv sighting a neck strain. Hopes to be well enough in order to play…,FALSE,2,NA,3/5/19 5:05,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AwesomeGolfers,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
119,When they tell you you shouldn’t take that last #shot. 🤷‍♂️,FALSE,2,NA,3/5/19 2:40,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thegalecomic,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
120,Caught a cool picture one night. Photo editing is still my favorite relaxing thing to do. 📸🔥 . . . . . . . . #shot…,FALSE,0,NA,3/5/19 2:21,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",stuckonbreepeat,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
121,Lunchbreak @wentworth_galleries - Open Daily 10-6pm #wentworthgalleries #sneakpeak #shot #martinplace #artgallery…,FALSE,1,NA,3/5/19 2:12,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",art_australia,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
122,Wideshot at the Library.#FOC #wideshot #shooting #shootout #shot #library #manhattanview #42ndstreet #,FALSE,0,NA,3/5/19 2:09,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",pastorsdwjr,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
123,POTD: ”You can feel it in your body” #training #shot,FALSE,0,NA,3/5/19 1:34,FALSE,NA,1.10E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",predatorhunting,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
124,#Shot check out the acoustic rendition of @loganbrillmusic new single #WalkOfShame:,FALSE,0,NA,3/5/19 0:44,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MorningHangover,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
125,#AD NEW SHIT‼️ @thefamousar_ “Big Dog” 🐕 #shot by 📽🎞 @tsimsfilms 💪🏽 #OUTNOW‼️ Make Sure y’all check it out on…,FALSE,0,NA,3/4/19 23:39,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",Thefamousar,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
126,"#BTS for my latest record, #SpendtheNight ft @ritamonee &amp; then my earring fell 😂... If you haven’t heard it yet, cl…",FALSE,1,NA,3/4/19 23:33,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",EVYsings,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
127,Looking so tired but I was still so happy 😁 #shot #man #airport #happy #dreaming #somedaysago #shotoniphone6s…,FALSE,0,NA,3/4/19 23:20,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",wesleywisenfath,1,FALSE,FALSE,-51.15689331,-23.32582015,,,,,,,,,,,,,,,,,,,,,,
128,Another #Sunrail shot! 🚞 * * * * * * #railroad #train #trains #trainstation #rail #railway #bandorebelz #metro…,FALSE,0,NA,3/4/19 23:12,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",OrlandoUnplugg1,0,FALSE,FALSE,-81.63166667,28.13333333,,,,,,,,,,,,,,,,,,,,,,
129,. Happy Birthday @yiraboreanaz #birthday #birthdaygirl #shotcountrymusic #shot #sing #singer #vocal #vocalist…,FALSE,4,NA,3/4/19 21:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",shot_country,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
130,"Check out my new video! Don't forget to like, comment, subscribe and share! Love you all, k thanks bye!…",FALSE,1,NA,3/4/19 21:13,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ErikBodas_,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
131,"21 of 1,021 #pics in my #phone, 1,000 left! At the #hotel in #Michigan, #omg what a #horrible #shot! Where’s my…",FALSE,2,NA,3/4/19 19:55,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VanessaS2hart,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
132,Hit me with your best shot!!🥊 🥊🥊 • • • • #hit #me #with #your #best #shot #hitmewithyourbestshot #pink #boxing…,FALSE,0,NA,3/4/19 19:00,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",reivay1,1,FALSE,FALSE,-97.7475,30.2677,,,,,,,,,,,,,,,,,,,,,,
133,here is a #shot of wiilreyes wearing the #long #sleeve #desert #shirt. hitechmoda dkdesignfashion,FALSE,0,NA,3/4/19 18:42,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",juliz195,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
134,No Scope :) #Fortnite #Sniper #yena #Shot #PS4share,FALSE,3,NA,3/4/19 17:59,FALSE,NA,1.10E+18,NA,"<a href=\http://www.playstation.com\"" rel=\""nofollow\"">PlayStation(R)4</a>""",fedelill8,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
135,The speed of the Spanish 🇪🇸🎾📸 . . . #rafa #nadal #rafanadal #spain #niketennis #spanish #blur #shot #serve #tennis…,FALSE,0,NA,3/4/19 17:50,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",UKTennisMag,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
136,#MondaySelfie #Mirrorselfie #FOTD #fun #funky #shot ☁️😎 #OOTD : #hellokitty #shirt X #light #blue #shorts X #black…,FALSE,0,NA,3/4/19 17:09,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",milky_carly,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
137,"ruth.broder.ginsburg #johnnycash #portrait #progress #shot from a while back, and never posted... ##skaercity…",FALSE,1,NA,3/4/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",skaer_city,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
138,"In fact, my soul and yours are the same, You appear in me, I in you, We hide in each other..... :~)Rumi #sunset_ig…",FALSE,0,NA,3/4/19 16:31,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",roserebina,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
139,"#cops who fatally #shot Stephon Clark, an unarmed black man, last year will not face criminal charges",FALSE,0,NA,3/4/19 15:57,FALSE,NA,1.10E+18,NA,"<a href=\http://liberalforum.net\"" rel=\""nofollow\"">Liberal Forum Political Chat</a>""",Liberal_Forum,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
140,"#muse @thatkookie #shot at my office........ #georgechemas_photography #nofilterneeded @ Weehawken, New Jersey",FALSE,0,NA,3/4/19 15:57,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GeorgeChemas,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
141,@djsliming @kooSebor @Pure957fm I love my country Ghana I luv #celeb beefs @shattawalegh x @popeskinnyGH Am y…,FALSE,5,djsliming,3/4/19 15:50,TRUE,NA,1.10E+18,255410606,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NanaYawAnsong1,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
142,@presidentaz 📢PLS #SHUT #DOWN SUCH INSUITABLE #CHANNEL THAT #WORK AGAINS THE #GOVERNMENT TH…,FALSE,5,presidentaz,3/4/19 15:46,TRUE,NA,1.10E+18,143742312,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",renders_carla,12,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
143,My back to #Long #Island #Sound and then that DAMN HOT TEACHER!! with the #RED #Hair. Sorry I can do this today. My…,FALSE,0,FetishSix,3/4/19 14:47,TRUE,1.10E+18,1.10E+18,16812077,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FetishSix,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
144,Here @ Village Green... 🍻😁✌ #Shot #AfterDuty #AntokMuch,FALSE,0,NA,3/4/19 14:36,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Dodz19786814,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
145,Dude?!?! @Muit0z @BlackEspanolito #shot #CSGO #jumpshot #epic,FALSE,0,NA,3/4/19 14:26,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BloodyPron1x,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
146,Shots with Soju #rupaulsdragrace #RupaulsDragRaceSeason11 #soju #cyst #shot #rupaul @shotwithsoju Ps sorry I had…,FALSE,22,NA,3/4/19 12:58,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Greeneggsnspag,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
147,Reposted from @/ilfautmagazine - @paulwesley #shot by @/jamesleewallphoto #style by @/krisanasotelo #grooming b…,FALSE,10,NA,3/4/19 12:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Missclairdelune,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
148,#Shot By Canon1300D #Captured By Me #proud to be a photographer,FALSE,1,NA,3/4/19 10:29,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HASNISI78,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
149,Wedding Day . #Shot😂🍻 -Cherry 🍒,FALSE,0,NA,3/4/19 10:24,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",emaascherrylyn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
151,An urban garden with some white decorative stones photography. #Photo #Shot #Free,FALSE,5,NA,3/4/19 9:44,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",visualmodo,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
152,The Castelo de Palmela is a huge fortified complex that stands atop the eastern edge of the Serra de Arrabida hills…,FALSE,1,NA,3/4/19 8:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",elisarec,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
153,Late Night Layering #art #painting #paint #wood #canvas #layers #acrylic #lettering #antihumangraffiti #style…,FALSE,0,NA,3/4/19 7:36,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",konstantlytino,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
154,[ Dead people come back alive— Can I get Lammy—? #shot ],FALSE,3,NA,3/4/19 6:39,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",OfBleedingHeart,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
155,#GOODMORNING COLORS OF THE SUN'S #ENERGY 😀📷❤️ #ISTRIA #CROATIA #planet #Earth #countryside #environment #heritage…,FALSE,47,NA,3/4/19 6:32,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drago_karlo,7,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
156,"\@paulwesley #shot by jameswallphoto #style by krisanasotelo #grooming by benjaminthigpen Sweater and Denim…""",FALSE,30,NA,3/4/19 5:51,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Weekly_P_Wesley,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
157,#photooftheday I just found this #great #shot of karenmarine2 &amp; I almost #3 years ago #now on her #mdkradioshow &amp; I…,FALSE,1,NA,3/4/19 5:35,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dramaticatvshow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
158,A Script Reader’s Checklist ✔️ #screenplay #screenwriter #writers #movie #film #Blockbuster #draft #plot #Hollywood…,FALSE,0,NA,3/4/19 4:49,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",marnietodavis,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
159,In MACRO - - - #photography #nature #afternoon #shot #pinkflowers #sunlight #macrophotography #naturephoto…,FALSE,0,NA,3/4/19 3:53,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
160,#history #PAF #pakistan🇵🇰 #airforce 🇵🇰🛫 #1965 #war Pakistan 🇵🇰 air force #shot #down #108 #indian #aircrafts 🇵🇰🛫…,FALSE,0,NA,3/4/19 3:39,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",maji_sami,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
161,In MACRO - - - #photography #nature #afternoon #shot #pinkflowers #naturephoto #sunlight #macrophotography…,FALSE,0,NA,3/4/19 3:18,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
162,In MACRO - - - #photography #nature #afternoon #shot #whiteflowers #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/4/19 3:10,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
163,**CANNONBALL** Gotta love getting shot across the map :-D #fortnite #fortnitenews #season8 #battleroyale…,FALSE,2,NA,3/4/19 2:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ATron5000,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
164,"1 #Shot, 2 Interceptions Sees West Brom Loanee Take MotM From Leeds Disappointment - Vitalfootball #WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿…",FALSE,0,NA,3/4/19 1:52,TRUE,NA,1.10E+18,NA,"<a href=\https://footy90.com\"" rel=\""nofollow\"">footy90.com - News</a>""",footy90com,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
165,Dirty SKS kill from today’s PUBG stream #PLAYERUNKNOWNSBATTLEGROUNDS #domed #shot…,FALSE,0,NA,3/4/19 1:29,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Nudge21992,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
166,Sometimes I B Having #Dreams Of Me Getting #Shot If You Gone Kome Get Me Kome Get But Im Taking You With Me #On800,FALSE,1,NA,3/4/19 1:17,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",800Bandzz,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
167,@santafeez &gt; #UNHRC report: ISRAELI-forces Mar30-2018 #SHOT🔫2-bullets in #legs of Yousef-Kronz/19y #student…,FALSE,4,santafeez,3/4/19 0:15,TRUE,1.10E+18,1.10E+18,22236071,"<a href=\https://github.com/TwidereProject/Twidere-Android/\"" rel=\""nofollow\"">Twidere for Android #5</a>""",atErikM,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
168,@hey_its_crissyj @crissyjboutique @djos100 oneclickphotographyshoots #fleetmodel #fleetmodels #oneclick…,FALSE,0,hey_its_crissyj,3/3/19 22:44,TRUE,NA,1.10E+18,881291636,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",adam_ocran,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
170,🎉Carnival party🎉 #swig #swigbar #swigmusicbar #swigshotbar #swigvomero #swigbarvomero #swigbarchiaia #shot #shots…,FALSE,1,NA,3/3/19 21:06,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",swig2004,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
171,Cross me or get #Shot #Boy #Another #One in the #stash #Preview #Backonmyshit off #Mynameismyname (outnow) on all…,FALSE,1,NA,3/3/19 20:55,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",skysoprano,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
173,In MACRO - - - #photography #nature #afternoon #shot #redflowers #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 20:04,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
174,In MACRO - - - #photography #nature #afternoon #shot #cloudydays #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 19:56,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
175,If @knowlezy6 did @dancingonice ....... #shot #kyontact,FALSE,30,NA,3/3/19 19:55,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kylejamor87,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
177,Casually burns the porn magazi— #Shot #OOC(?),FALSE,1,NA,3/3/19 19:37,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Supxrbia_,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
