no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
93,The human antibody response to #influenza A virus infection and vaccination by ⁦@florian_krammer⁩,FALSE,3,NA,3/6/19 14:08,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thelonevirologi,1,FALSE,FALSE,NA,NA,
94,#FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness w…,FALSE,0,Potrblog,3/6/19 14:01,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,1,FALSE,FALSE,NA,NA,
95,FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot is live and can be watched at this link…,FALSE,1,Potrblog,3/6/19 13:31,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
96,Happening Now! #Influenza vaccine makers will know better how to gear up for the next #FluSeason after the @US_FDA…,FALSE,1,NA,3/6/19 13:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",aalex413,0,FALSE,FALSE,NA,NA,
97,The FDA has accepted a supplemental New Drug Application for Roche’s first-in-class #influenza treatment for people…,FALSE,10,NA,3/6/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Roche,1,FALSE,FALSE,NA,NA,
98,A 2014 meta-analysis noted REDUCED MORTALITY when #influenza is treated within 2 days of the onset of symptoms.…,FALSE,1,NA,3/6/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,1,FALSE,FALSE,NA,NA,
99,I need an ill pill 😷 #influenza,FALSE,1,NA,3/6/19 12:15,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",steffmushy,0,FALSE,FALSE,NA,NA,
100,The effect of the #influenza is depending on the #virulence of the #infection. Any idea about the effect of deadly…,FALSE,0,NA,3/6/19 12:10,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",medicalmicrobi1,0,FALSE,FALSE,NA,NA,
101,Diet may be an important factor for #Influenza A virus exposure in wild #Africanmammals,FALSE,0,NA,3/6/19 11:59,FALSE,NA,1.10E+18,NA,"<a href=\https://sciencex.com/\"" rel=\""nofollow\"">Science X Status Updates</a>""",physorg_biology,0,FALSE,FALSE,NA,NA,
102,New #influenza preprint: Early Detection of Influenza outbreaks in the United States,FALSE,0,NA,3/6/19 11:47,FALSE,NA,1.10E+18,NA,"<a href=\https://twitter.com/outbreaksci\"" rel=\""nofollow\"">preprint-alert</a>""",outbreaksci,0,FALSE,FALSE,NA,NA,
103,And risk for #myocardialinfarction is x6 after a #influenza illness.,FALSE,0,MartinQuirosMD,3/6/19 10:59,FALSE,1.10E+18,1.10E+18,7.41E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MartinQuirosMD,0,FALSE,FALSE,NA,NA,
104,#Porto 24th #infection and #sepsis symposium. #Influenza is related with 4 of the diseases with the highest rates…,FALSE,0,NA,3/6/19 10:56,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MartinQuirosMD,1,FALSE,FALSE,NA,NA,
105,These Researchers Are Using #ArtificialIntelligence to Make a Better Flu Vaccine #Influenza #vaccination…,FALSE,0,NA,3/6/19 10:11,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Thomas_Wilckens,0,FALSE,FALSE,NA,NA,
106,We are pleased to announce that the US Food and Drug Administration has accepted a supplemental New Drug Applicatio…,FALSE,12,NA,3/6/19 9:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Roche,2,FALSE,FALSE,NA,NA,
107,Increased #vaccine coverage is one of the main factors contributing to the declining trend in #influenza epidemic s…,FALSE,10,NA,3/6/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,7,FALSE,FALSE,NA,NA,
108,"#Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in p…",FALSE,36,NA,3/6/19 6:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",genentech,11,FALSE,FALSE,NA,NA,
109,Sigh... it’s exhausting being ill 😷 🤒 🤧 I am ready for some warm weather and sunshine to heal my body!! #noMakeup…,FALSE,0,NA,3/6/19 3:10,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MyBabiesR2Cute,0,FALSE,FALSE,NA,NA,
110,The human antibody response to #influenza A virus infection and vaccination @IcahnMountSinai,FALSE,3,NA,3/6/19 2:20,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",infdisease_news,5,FALSE,FALSE,NA,NA,
111,The boys get a W against mountain pointe 9-5. Trevor Long with his first homer of the season. @enzo_apodaca went 2-…,FALSE,29,NA,3/6/19 2:03,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ChapBaseball_,6,FALSE,FALSE,NA,NA,
112,"#Medicine and the #media with Amesh Adalja, MD @AmeshAA #vaccines #antibiotics #Lyme #influenza",FALSE,1,NA,3/6/19 1:55,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",bactiman63,0,FALSE,FALSE,NA,NA,
113,My youngest Munchkin has the flu. I'm the one who had to swab his nose while Mom held him. It was not pleasant for…,FALSE,1,NA,3/6/19 0:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HeartofTARDIS,0,FALSE,FALSE,NA,NA,
114,.@NIH we are committed to transparency and safe and secure conduct of research which involved dangerous pathogens;…,FALSE,2,NA,3/5/19 23:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CWolinetzNIH,2,FALSE,FALSE,NA,NA,
115,"'If we could prevent #influenza #virus crossing from wild birds into chickens, we would stop the next pandemic at s…",FALSE,0,NA,3/5/19 22:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PlanetClassroom,1,FALSE,FALSE,NA,NA,
116,"@amyklobuchar @SenMarkey @SenTinaSmith I wonder if the universal #flu vaccine is better then \La Technique\"" to fight the #Influenza""",FALSE,0,amyklobuchar,3/5/19 22:26,FALSE,1.10E+18,1.10E+18,33537967,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,
117,"Currently, #influenza activity remains elevated in the United States, with 49 states reporting widespread activity.…",FALSE,1,NA,3/5/19 22:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FluidsAndHealth,0,FALSE,FALSE,NA,NA,
118,"India: Latest official #Influenza A/H1N1 figures attached. Media reports are slightly larger with 612 total deaths,…",FALSE,0,NA,3/5/19 22:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RonanKelly13,2,FALSE,FALSE,NA,NA,
119,#Influenza immunization is safe for #pregnant and #breastfeeding women. Protect yourself and your baby.…,FALSE,1,NA,3/5/19 21:45,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",AHS_NorthZone,4,FALSE,FALSE,NA,NA,
120,New insights into #influenza A infection and its spread via @nature #flu #virus,FALSE,0,NA,3/5/19 21:37,FALSE,NA,1.10E+18,NA,"<a href=\http://www.news-medical.net/\"" rel=\""nofollow\"">News Medical</a>""",NewsMedical,0,FALSE,FALSE,NA,NA,
121,New review of #influenza antibody response. @NatRevImmunol,FALSE,2,NA,3/5/19 20:34,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hipcProject,0,FALSE,FALSE,NA,NA,
122,#Flu is widespread across the United States. These simple actions can help prevent the spread of #influenza germs a…,FALSE,0,NA,3/5/19 20:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",JOCOHealth,1,FALSE,FALSE,NA,NA,
123,#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million feder…,FALSE,1,NA,3/5/19 19:50,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",JennyGiarratano,0,FALSE,FALSE,NA,NA,
124,Seasonal #influenza activity still remains elevated in the United States Details:,FALSE,0,NA,3/5/19 19:40,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CPFgrants,1,FALSE,FALSE,NA,NA,
125,Get your Free Flu Jab at Care Chemist Stanmore .No appointment needed. Walk in Service. Book Online from here :…,FALSE,0,NA,3/5/19 19:25,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",CareStanmore,0,FALSE,FALSE,NA,NA,
126,"Happy to see some patients are still asking for the #flushot. Late is better than never, especially considering t…",FALSE,5,NA,3/5/19 18:52,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrPChouinard,3,FALSE,FALSE,NA,NA,
127,The 2018-2019 #fluseason may have peaked as the major nationwide measure of #influenza activity held steady for the…,FALSE,0,NA,3/5/19 18:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ClinRev,0,FALSE,FALSE,NA,NA,
128,ICYMI A #LearningHealthSystem project finds @kpwashington members who could benefit most from #fluvaccines. Paula…,FALSE,0,NA,3/5/19 18:17,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",KPWaResearch,0,FALSE,FALSE,NA,NA,
129,"59/365 \Cold remedies\"" I used all these in past couple days. Feeling much better now!😄 #365artchallenge…""",FALSE,2,NA,3/5/19 18:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",LanttuLaura,0,FALSE,FALSE,NA,NA,
130,"The #CDC Flu map for week 8 - ending February 23 - shows only Hawaii and Washington, D.C. without widespread influe…",FALSE,0,NA,3/5/19 18:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MMCAP_Online,0,FALSE,FALSE,NA,NA,
131,The latest @CDCgov report shows widespread #Influenza activity continues. Be sure to protect yourself and those aro…,FALSE,0,NA,3/5/19 18:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",WCHosp,1,FALSE,FALSE,NA,NA,
132,Want some handy advice on how to deal with an outbreak of #Cdiff #Norovirus or #Influenza? Check out the free actio…,FALSE,0,NA,3/5/19 17:35,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CairnCare,0,FALSE,FALSE,NA,NA,
133,"Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our prepa…",FALSE,3,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",USNatArchives,4,FALSE,FALSE,NA,NA,
134,.@SenGaryPeters #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes…,FALSE,32,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",vaccine_choice,20,FALSE,FALSE,NA,NA,
135,.@SenStabenow #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes wi…,FALSE,3,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",vaccine_choice,1,FALSE,FALSE,NA,NA,
136,.@realDonaldTrump #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wane…,FALSE,11,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",vaccine_choice,6,FALSE,FALSE,NA,NA,
137,Attend the #FDA's 2018-2019 #Flu #vaccine selection #WEBEX Wednesday at you want to und…,FALSE,1,Potrblog,3/5/19 16:55,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
138,That's that for @GOPHELP #vaccines hearing for today. Most interesting was @BillCassidy's push-back against…,FALSE,0,DonnaYoungDC,3/5/19 16:54,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
139,Top 10 threats to global health in 2019 via @bsindia from @WHO #pandemic #influenza…,FALSE,0,NA,3/5/19 16:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",JMitchell52,0,FALSE,FALSE,NA,NA,
140,".@pedschief urges doctors to listen, understand, respect concerns, &amp; individualize education to respond to vaccine-…",FALSE,0,DonnaYoungDC,3/5/19 16:40,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,1,FALSE,FALSE,NA,NA,
141,".@SenatorHassan: Only about half women receive #flu vaccine during pregnancy. Why? .@SaadOmer3: There's a huge \fe…""",FALSE,0,DonnaYoungDC,3/5/19 16:38,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
142,#Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within 2-15 year…,FALSE,0,NA,3/5/19 16:35,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AmeliaW76851996,0,FALSE,FALSE,NA,NA,
143,"Now @BillCassidy. Discusses the importance of the #influenza vaccine even if it's not 100% perfect, and notes that…",FALSE,1,aetiology,3/5/19 16:30,TRUE,1.10E+18,1.10E+18,35315865,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",aetiology,0,FALSE,FALSE,NA,NA,
144,"Our collaborator @SaadOmer3 \hitting the nail on the head\"" with a discussion of the humongous evidence base on vacc…""",FALSE,3,NA,3/5/19 16:27,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",bansallab,2,FALSE,FALSE,NA,NA,
145,Our #Influenza Honor Roll recognizes institutions promoting #flu prevention this season! We are accepting submiss…,FALSE,1,NA,3/5/19 16:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NJDeptofHealth,2,FALSE,FALSE,NA,NA,
146,.@SaadOmer3: We need a stable supply of vaccines. #vaccines #pharma #biotech #measles #flu #influenza,FALSE,0,DonnaYoungDC,3/5/19 16:25,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
147,.@WaHealthSec John Wiesman: We need to keep investing in vaccine research &amp; new technologies. Eggs-based for #flu t…,FALSE,1,DonnaYoungDC,3/5/19 16:25,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
148,.@SaadOmer3 notes elderly among the most vulnerable when it comes to #flu. #influenza #vaccines #measles #pharma,FALSE,0,DonnaYoungDC,3/5/19 16:22,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
149,".@SenPatRoberts relates story of healthy seniors who died b/c they failed to get the #flu vaccine. Says \I don't ge…""",FALSE,0,DonnaYoungDC,3/5/19 16:21,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
150,"@SenPatRoberts asks about seniors and #vaccination, especially regarding #influenza.",FALSE,1,aetiology,3/5/19 16:19,FALSE,1.10E+18,1.10E+18,35315865,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",aetiology,1,FALSE,FALSE,NA,NA,
151,.@SenPatRoberts: We have plenty of octogenarians in the Senate … #vaccines #measles #flu #influenza,FALSE,0,DonnaYoungDC,3/5/19 16:19,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,
152,#TeamScience Tuesday highlights a key 3i lead collaborator: Dr. Andrew Pavia (@AndrewPaviaMD). Among his many colla…,FALSE,1,NA,3/5/19 16:15,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",UofU3i,1,FALSE,FALSE,NA,NA,
153,New study in @IDSAinfo journal finds that patients with #influenza A were sicker and took longer to get better than…,FALSE,0,NA,3/5/19 16:05,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Contagion_Live,1,FALSE,FALSE,NA,NA,
154,"Seasonal flu vaccine uptake in healthcare workers: monthly data, 2018 to 2019 #fluvaccines…",FALSE,0,NA,3/5/19 15:29,TRUE,NA,1.10E+18,NA,"<a href=\http://app.sendblur.com\"" rel=\""nofollow\"">Social Media Publisher App </a>""",VirtualOutcome1,1,FALSE,FALSE,NA,NA,
155,"Influenza viruses are constantly changing, so rapid diagnosis is essential! Know more about the product by checkin…",FALSE,0,NA,3/5/19 15:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Tiger_Medical,0,FALSE,FALSE,NA,NA,
156,BBC piece about employees coming to work when sick (&amp; endangering others in the workplace) cites AJPH study that fo…,FALSE,12,NA,3/5/19 14:50,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AMJPublicHealth,6,FALSE,FALSE,NA,NA,
157,@HaleyLive #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes withi…,FALSE,0,HaleyLive,3/5/19 14:46,TRUE,NA,1.10E+18,391445643,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MSmash4321,0,FALSE,FALSE,NA,NA,
158,#Cyprus #Health authorities said the death toll from symptoms associated with #Influenza A since December has rise…,FALSE,0,NA,3/5/19 14:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FinancialMirror,0,FALSE,FALSE,NA,NA,
160,.@replawrence #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes wi…,FALSE,0,NA,3/5/19 13:48,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",MelissaMangas,0,FALSE,FALSE,NA,NA,
164,AFD Blog `@WHO Global #Influenza Update #336',FALSE,0,NA,3/5/19 13:25,FALSE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Fla_Medic,2,FALSE,FALSE,NA,NA,
165,"Don't miss our noon book talk! Dr. Jeremy Brown of @NIH will discuss the history of the #flu virus, the Great Flu o…",FALSE,12,NA,3/5/19 13:20,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",USNatArchives,4,FALSE,FALSE,NA,NA,
166,Chemoprophylaxis for #influenza? It is indicated in certain cases. The December issue of #EMpractice covers this tr…,FALSE,0,NA,3/5/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,
167,This nurse died from what was probably the third wave of the #1918flu #pandemic #influenza virus #influenza100…,FALSE,2,NA,3/5/19 12:54,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",SE_Mamelund,0,FALSE,FALSE,NA,NA,
168,.@RepHaleyStevens #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wane…,FALSE,0,NA,3/5/19 12:36,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",olah_paulette,0,FALSE,FALSE,NA,NA,
172,#vaccineswork Please be aware of neurologic complications of #influenza it's not always the lungs. #braininjury…,FALSE,0,NA,3/5/19 12:30,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",BBOSmile,0,FALSE,FALSE,NA,NA,
173,.@RepPaulMitchell #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wane…,FALSE,1,NA,3/5/19 12:23,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",amra81012,1,FALSE,FALSE,NA,NA,
177,"Ten big global challenges technology could solve Carbon sequestration, Earthquake prediction, Safe driverless car,…",FALSE,0,NA,3/5/19 11:50,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Sciguy999,0,FALSE,FALSE,NA,NA,
179,New #influenza preprint: Dynamics and Internal Control of Body Temperature in Response to Infectious Agents and oth…,FALSE,0,NA,3/5/19 11:30,TRUE,NA,1.10E+18,NA,"<a href=\https://twitter.com/outbreaksci\"" rel=\""nofollow\"">preprint-alert</a>""",outbreaksci,0,FALSE,FALSE,NA,NA,
180,have you checked the @PHE_uk weekly National #influenza report?? Find out how the #flu season is doing in the #UK…,FALSE,0,NA,3/5/19 11:20,TRUE,NA,1.10E+18,NA,"<a href=\https://twittimer.com\"" rel=\""nofollow\"">Twittimer</a>""",BreathSpec,0,FALSE,FALSE,NA,NA,
181,Reasons Why Cold &amp; Flu Won't Go Away. . . . . #knowledgetoshare #nirogdarpan #cold #flu #influenza #handwash…,FALSE,0,NA,3/5/19 10:11,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",nirog_darpan,1,FALSE,FALSE,NA,NA,
182,Researchers discover new portal of entry for #influenza #viruses,FALSE,0,NA,3/5/19 9:07,FALSE,NA,1.10E+18,NA,"<a href=\https://www.brightsurf.com\"" rel=\""nofollow\"">Brightsurf</a>""",brightsurf,0,FALSE,FALSE,NA,NA,
183,Initiatives to increase #influenza #vaccination uptake among patients with #COPD could reduce #hospitalization and…,FALSE,5,NA,3/5/19 9:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,4,FALSE,FALSE,NA,NA,
184,"@gallus_pallas No, how protected you are from any #H3N2 virus depends on the #Antigenic distance from the infection…",FALSE,0,gallus_pallas,3/5/19 3:29,TRUE,1.10E+18,1.10E+18,133415705,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
185,Vaccines Against #measles And Other Diseases Confer Added Protections. Vaccination with a weakened strain of…,FALSE,8,NA,3/5/19 2:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MicrobesInfect,5,FALSE,FALSE,NA,NA,
186,Early administration of oseltamivir reduces mortality by ~30% in severely ill patients with influenza A/H3N2 but do…,FALSE,2,NA,3/5/19 2:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",thelimbicresp,1,FALSE,FALSE,NA,NA,
187,We all got #flushots but preschool germs will get you every time..Mia has the flu and we are prophylacting. I serio…,FALSE,0,NA,3/5/19 1:06,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",micheleneskey,0,FALSE,FALSE,-79.8455,32.8232,
188,"Influenza (Flu) Most people who get the flu recover completely in 1 to 2 weeks, but some people develop serious an…",FALSE,0,NA,3/5/19 0:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LocalHealthPha1,0,FALSE,FALSE,NA,NA,
190,The flu is spreading across America a little later this season. #flu #influenza #vaccine via @business,FALSE,0,NA,3/4/19 23:17,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DrZoroufy,0,FALSE,FALSE,NA,NA,
191,I’m going outside like this. Dgaf. I’m sickly 🖕🏼✌🏼. #influenza,FALSE,0,NA,3/4/19 22:56,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",onpage11,0,FALSE,FALSE,NA,NA,
192,Are you avoiding getting the #FluShot because you’ve heard the vaccine can be dangerous and cause side effects? Her…,FALSE,3,NA,3/4/19 22:56,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",bcbssc,1,FALSE,FALSE,NA,NA,
193,The #CDC says the milder strain of #influenza that had been nailing people from just after Thanksgiving through ear…,FALSE,0,NA,3/4/19 22:54,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eDocAmerica,0,FALSE,FALSE,NA,NA,
