no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
89,"Nurse Warns of \Biogenics [Biologics]\"" &amp; Forced #Flu Shots Happening in US Hospitals""",FALSE,0,NA,3/4/19 20:20,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA,
90,Spot flu symptoms in kids and know your treatment options. #flushot #fluseason #flu,FALSE,0,NA,3/4/19 17:09,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",ParkNicollet,0,FALSE,FALSE,NA,NA,
91,"The truth is, the flu shot won’t give you the flu, but not getting it can mean dire consequences for you and others…",FALSE,1,NA,3/4/19 17:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",WalkerFamCare,0,FALSE,FALSE,NA,NA,
92,"Some flu vaccines are made with a bit of egg protein, so those with an egg allergy shouldn't seek out this vaccine.…",FALSE,0,NA,3/4/19 16:58,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",StMichaelsER,0,FALSE,FALSE,NA,NA,
93,@jimmyfallon looks scared getting #FluShot. #Bravery is doing the right thing even when scared. TY for protecting b…,FALSE,0,jimmyfallon,3/4/19 16:55,TRUE,NA,1.10E+18,15485441,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",IAmTheHerd,0,FALSE,FALSE,NA,NA,
94,"@CryptoNLtrader @thereal_truther @doctorsensation With 72 vaccines on its childhood schedule, the US has the most c…",FALSE,1,CoercedTaxSlave,3/4/19 14:13,TRUE,1.10E+18,1.10E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,1,FALSE,FALSE,NA,NA,
95,"If you haven’t already gotten your #FluShot, it’s not too late. Stop by our pharmacy today!",FALSE,0,NA,3/4/19 14:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",WestConcordRx,0,FALSE,FALSE,NA,NA,
98,"#Flu activity is widespread across the U.S., but we haven’t hit peak season yet. It's not too late to get your…",FALSE,0,NA,3/4/19 13:39,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NoraConnect,0,FALSE,FALSE,NA,NA,
99,I love how my family has stayed healthy this winter! Are your kids picky habits ? Have they missing school or you…,FALSE,1,NA,3/4/19 6:56,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mikesno1girl,0,FALSE,FALSE,NA,NA,
100,#DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?…,FALSE,1,NA,3/4/19 6:23,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,
101,A two-phase #STUDY provided new evidence supporting an association between #Thimerosal-containing #vaccines &amp; the s…,FALSE,1,NA,3/4/19 5:03,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,
102,#FluShot Critical for #COPD Sufferers - Newsmax -,FALSE,2,NA,3/4/19 2:56,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",ChronicRights,3,FALSE,FALSE,NA,NA,
104,Got the chills? Feeling feverish? It's STILL flu season! Visit us at NOWmed today to get checked out! We're open un…,FALSE,0,NA,3/3/19 22:07,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",NOWmedUC,0,FALSE,FALSE,NA,NA,
105,Fight the Flu - Take 3 CDC Says Best Prevention is to have #flushot ages 6 months and older - Protect Yourself NOW…,FALSE,0,NA,3/3/19 21:25,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hyltonlightman,0,FALSE,FALSE,NA,NA,
106,#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov…,FALSE,3,NA,3/3/19 20:22,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,
107,The flu: Don’t pass it on! Check out this short video by @GovCanHealth #GetImmunized #FluShot,FALSE,0,NA,3/3/19 19:55,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMDhealthunit,0,FALSE,FALSE,NA,NA,
108,I’m not getting the #FluShot next year!,FALSE,0,NA,3/3/19 19:05,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FromPO2BO,0,FALSE,FALSE,NA,NA,
109,"@godless_mom If you are doomed, it only because recently vaccinated children spread viruses, and infect others arou…",FALSE,0,godless_mom,3/3/19 18:23,TRUE,1.09E+18,1.10E+18,815680,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
110,@CatrinaSoprano Your statement makes no sense. You are blaming anti vaxxers for a vaccinated child getting the mump…,FALSE,0,CatrinaSoprano,3/3/19 18:17,TRUE,1.10E+18,1.10E+18,29717287,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
111,"@TKEducator Since children recently vaccinated spread viruses for weeks or months after being vaccinated, infecting…",FALSE,0,TKEducator,3/3/19 18:09,TRUE,1.10E+18,1.10E+18,8.45E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
112,Have you had your #flushot? Even healthy people can get the flu and spread it to loved ones and friends.,FALSE,0,NA,3/3/19 18:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialjukebox.com\"" rel=\""nofollow\"">The Social Jukebox</a>""",WomensHealthCT,0,FALSE,FALSE,NA,NA,
113,"@MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was…",FALSE,2,MarkLevineNYC,3/3/19 17:54,TRUE,1.10E+18,1.10E+18,17143007,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,4,FALSE,FALSE,NA,NA,
114,"@ohnopaige No thanks, I will pass on injecting mercury and aluminum neurotoxin nanoparticles, retrovirus contaminan…",FALSE,1,ohnopaige,3/3/19 17:42,TRUE,1.10E+18,1.10E+18,58084404,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
115,"#FluShot because vaccines are important, as well as #CoughColdRelief because this should not be a choice. Use both…",FALSE,1,NA,3/3/19 17:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thatgreygentlem,0,FALSE,FALSE,NA,NA,
116,@jpsportsminer @badzoot7 @KimPaddockASD @VeritasEver @SueQuez @Siubhan_H @ThisMomHCN @Plasticdoe @mcfunny…,FALSE,0,jpsportsminer,3/3/19 17:33,TRUE,1.10E+18,1.10E+18,610917204,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeckyJohnson222,0,FALSE,FALSE,NA,NA,
118,"Hey guess what? I got the flu shot and did not get the flu, because that's a myth. Thanks for coming ti my TED talk. #flushot",FALSE,0,NA,3/3/19 16:24,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sldnsfw,0,FALSE,FALSE,NA,NA,
119,Flu season continues through the end of the month. Just because you've lasted this long does not mean you will avoi…,FALSE,3,NA,3/3/19 15:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nycHealthy,1,FALSE,FALSE,NA,NA,
120,"I’m the worst when I’m sick... I got my #flushot, so I hope it’s just a cold! 🤒Me right now:",FALSE,0,NA,3/3/19 4:01,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dazzlingrambles,0,FALSE,FALSE,NA,NA,
121,#STUDY: #Colostrum &amp; immunomodulator Bifivir are significantly more effective than anti-flu #vaccination in the pre…,FALSE,2,NA,3/3/19 3:01,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,
123,If anyone is wondering Infleunza type A is a killer. 7 days and barely a glimmer of getting better. #flushot #sometimeitgetsyouanyway,FALSE,0,NA,3/3/19 1:08,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MattPurpleHayes,0,FALSE,FALSE,NA,NA,
124,@kyle_j_kranz And don’t forget that #flushot! 👍👍#whyivax,FALSE,1,kyle_j_kranz,3/3/19 0:14,FALSE,1.10E+18,1.10E+18,705340135,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EwEdmiston,0,FALSE,FALSE,NA,NA,
125,"Dr. Sharon Thompson \All vaccines given to children no longer have mercury.\"" What about the #FluShot given to pre…""",FALSE,0,NA,3/2/19 22:30,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeckyJohnson222,0,FALSE,FALSE,NA,NA,
126,"at the 1m40s mark, I give a #flushot cuz I believe it protects this boy from @ least 3 possible strains of #flu &amp; f…",FALSE,0,NA,3/2/19 20:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GatewayMedic,0,FALSE,FALSE,NA,NA,
127,My favorite kinda flu shot! #flushot #wellness #holistichealth #holisticnutrition #plantbased #vegan #powerofnature…,FALSE,1,NA,3/2/19 19:36,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",RochelleVonK,0,FALSE,FALSE,NA,NA,
128,How to make it through the rest of cold and flu season without getting sick ⁦@BostonGlobe⁩ ⁦@SimmonsUniv⁩…,FALSE,2,NA,3/2/19 18:12,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hygienehealth,2,FALSE,FALSE,NA,NA,
129,Have you had your #flushot? Side effects of #flu vaccines are usually mild in adults and don't occur often.,FALSE,0,NA,3/2/19 17:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialjukebox.com\"" rel=\""nofollow\"">The Social Jukebox</a>""",WomensHealthCT,0,FALSE,FALSE,NA,NA,
130,"Another reason to get your #flushot every year. Seriously, read through to the last paragraphs. #SpanishFlu…",FALSE,0,NA,3/2/19 16:41,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",skurdoo,0,FALSE,FALSE,NA,NA,
131,@Rfaamrullah #STUDY: #FluShot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections…,FALSE,1,ViraBurnayeva,3/2/19 16:30,TRUE,1.10E+18,1.10E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA,
132,@Rfaamrullah it's safer to NOT vaccinate against #Flu. There are alternatives for #FluVaccine that prevent flu more…,FALSE,1,Rfaamrullah,3/2/19 16:21,TRUE,1.10E+18,1.10E+18,9.41E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,
133,Flu season worsens as swine flu cases increase... #fluseason #flu #2019flu #flushot…,FALSE,0,NA,3/2/19 16:07,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BoomerBaby54,0,FALSE,FALSE,NA,NA,
134,US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot those 89 ca…,FALSE,19,NA,3/2/19 14:53,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,12,FALSE,FALSE,NA,NA,
135,"#FluSeason is hitting it's stride in NY, but there's still time to get your #FluShot! #StonyBrookU's Dr. Susan Done…",FALSE,0,NA,3/2/19 13:42,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",stonybrooku,0,FALSE,FALSE,NA,NA,
136,#antivaxxers must be making an impact if #Masonic @nbc has to resort to having @DrOz come on in a dog mask to give…,FALSE,0,NA,3/2/19 13:12,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chadwarren76,0,FALSE,FALSE,NA,NA,
137,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA,
138,So please continue to believe this lie about the flu shot preventing the flu! And when you decide I can’t come near…,FALSE,1,NA,3/2/19 11:23,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,0,FALSE,FALSE,NA,NA,
139,In other news...I wish people would stop pushing flu shots. My husband is forced to get them and guess what? He get…,FALSE,4,NA,3/2/19 11:14,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,1,FALSE,FALSE,NA,NA,
140,"@OMalleyClew @Oregonian At a shelter featuring giant drafty huge garage door, guests certainly could benefit from…",FALSE,1,OMalleyClew,3/2/19 9:31,TRUE,1.09E+18,1.10E+18,4764564918,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",simcha5772,0,FALSE,FALSE,NA,NA,
142,"Thank you, @jimmyfallon, for showing your viewers the importance of protecting yourself and your loved ones this se…",FALSE,1,NA,3/2/19 5:11,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drcillag,0,FALSE,FALSE,NA,NA,
143,"Today I commemorated 15 years @hcphtx -we’ve had both good times and challenging ones, yet one constant: being surr…",FALSE,28,NA,3/2/19 0:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ushahmd,1,FALSE,FALSE,NA,NA,
144,"It's not too late to get your #flushot, and with a more severe #flu strain spreading, now is the time to make it a…",FALSE,0,NA,3/2/19 0:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CHCTexas,1,FALSE,FALSE,NA,NA,
145,#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,12,ViraBurnayeva,3/1/19 21:08,TRUE,1.10E+18,1.10E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,10,FALSE,FALSE,NA,NA,
146,#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk that Thimerosal is sti…,FALSE,1,NA,3/1/19 19:52,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,
147,'Once again reports are coming in that formerly healthy people are suffering serious harm or even dying from taking…,FALSE,0,NA,3/1/19 15:56,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",ZArtofWellness,0,FALSE,FALSE,NA,NA,
148,"#Spring may be around the corner, but it doesn't mean you're in the clear from contracting this year's #flu. Grab y…",FALSE,0,NA,3/1/19 14:15,TRUE,NA,1.10E+18,NA,"<a href=\http://gainapp.com\"" rel=\""nofollow\"">Gain App</a>""",ImmunizeFlorida,0,FALSE,FALSE,NA,NA,
149,Flu season is slowing down—but it's not over. Check out these health tips to maximize the chances of staying flu-fr…,FALSE,3,NA,3/1/19 12:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spredfast.com\"" rel=\""nofollow\"">Spredfast</a>""",phelpshospital,0,FALSE,FALSE,NA,NA,
150,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
151,What is the flu shot made out of? Read our blog to learn more about it. #fluseason #flushot,FALSE,1,NA,3/1/19 5:20,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",e7_Health,0,FALSE,FALSE,NA,NA,
152,Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu…,FALSE,1,NA,3/1/19 5:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",BlueShieldCA,1,FALSE,FALSE,NA,NA,
153,#FluShot all day long! Nip it in the bud and get immunized!!!,FALSE,0,NA,3/1/19 0:48,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MyMelodies4U,0,FALSE,FALSE,NA,NA,
154,"#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-las…",FALSE,0,NA,2/28/19 23:09,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WUSTLmed,4,FALSE,FALSE,NA,NA,
155,"@t_e_knight Agree, just wanted to keep the message simple for #VaxFactsFebruary! Similar situation for ppl w primar…",FALSE,2,t_e_knight,2/28/19 22:46,TRUE,1.10E+18,1.10E+18,8.78E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrJenChen4kids,0,FALSE,FALSE,NA,NA,
156,The Importance of a Flu Shot... #FluShot #SANITAIRE,FALSE,0,NA,2/28/19 22:02,FALSE,NA,1.10E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",AtlanticUVCorp,0,FALSE,FALSE,NA,NA,
157,"Not only is it safe to get a vaccine during pregnancy, it's necessary, added lead investigator James Donahue, a sen…",FALSE,0,NA,2/28/19 22:00,TRUE,NA,1.10E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",KEZI9,1,FALSE,FALSE,NA,NA,
158,"@DaveR94476809 #Mercury is still in multi-dose #Flu #vaccine - the ones that most people are exposed to. FLUZONE,…",FALSE,3,DaveR94476809,2/28/19 20:31,TRUE,1.10E+18,1.10E+18,9.87E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
159,New study proves a #FluShot cannot cause a pregnant woman to miscarry.,FALSE,0,NA,2/28/19 20:15,FALSE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SeanWFTS,0,FALSE,FALSE,NA,NA,
160,Remember ––it's never too late to get the #flushot.,FALSE,0,NA,2/28/19 19:31,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,
1,Keep your kids safe this flu season! #flufacts #medimobile #health #vaccinations #flushot #kids,FALSE,0,NA,3/7/19 23:15,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Medimobile1,0,FALSE,FALSE,NA,NA,
2,"@C_Mulroney I don't need #flushot because I have \La Technique\"" to fight the #flu with success.""",FALSE,0,C_Mulroney,3/7/19 22:34,FALSE,1.06E+18,1.10E+18,68711727,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,NA
3,"They urge #FluShot during #pregnancy to \protect\"" against #Autism"," but the whole point of #vaccines is to MIMIC INF…""",FALSE,8,NA,3/7/19 21:37,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",avoiceforchoice,4,FALSE,FALSE,NA,
4,pretty sure the #flushot i got was a placebo... 🤒,FALSE,0,NA,3/7/19 19:13,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",haleybaird,0,FALSE,FALSE,NA,NA,
5,There’s another great reason to get your yearly #flu shot! An #ACC19 study that links the #flushot to a 10% lower r…,FALSE,2,NA,3/7/19 18:38,TRUE,NA,1.10E+18,NA,"<a href=\http://www.falcon.io\"" rel=\""nofollow\"">Falcon Social Media Management </a>""",CardioSmart,2,FALSE,FALSE,NA,NA,
6,#STUDY: Flu #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,2,NA,3/7/19 17:47,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,
7,"@nytopinion \La Technique\"" is more effective to fight the #influenza then a #flushot""",FALSE,1,nytopinion,3/7/19 17:26,FALSE,1.10E+18,1.10E+18,16686144,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,
8,"The Flu Season is not over; the CDC says it's not too late to get a flu shot to protect yourself, family members, f…",FALSE,0,NA,3/7/19 15:33,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JohnGBaresky,0,FALSE,FALSE,NA,NA,
9,"Did you get a #flushot this year? As we reach peak #flu season, @kinsa is providing real-time tracking data as the…",FALSE,1,NA,3/7/19 15:11,TRUE,NA,1.10E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",DeloitteHealth,1,FALSE,FALSE,NA,NA,
10,Mayo Clinic Minute: The Flu Season Is Not Over And It's Not Too Late To Get A Flu Shot #Influenza #FluShot,FALSE,0,NA,3/7/19 15:07,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Bossoft,0,FALSE,FALSE,NA,NA,
11,"@MidSentryModern @saoirse_vapor @firemanjohn628 @PattyMurray Injecting children with aluminum neurotoxins, retrovir…",FALSE,2,MidSentryModern,3/7/19 14:02,TRUE,1.10E+18,1.10E+18,136405463,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,2,FALSE,FALSE,NA,NA,
12,Is it a cold or influenza? A quick-reference chart is available from #FluShot #GetImmunized,FALSE,0,NA,3/7/19 13:50,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMDhealthunit,0,FALSE,FALSE,NA,NA,
13,Don't miss a second of #collegebasketball this month: get a #flushot now to help avoid getting sick before tourname…,FALSE,2,NA,3/7/19 13:41,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",LFCHD,2,FALSE,FALSE,NA,NA,
14,"Did you know that children, pregnant women, adults 65 and older, and people with medical conditions have higher ris…",FALSE,2,NA,3/7/19 13:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CapitalRegional,0,FALSE,FALSE,NA,NA,
15,"Last year, more than 80,000 people died of the flu and its complications in the United States, the highest death to…",FALSE,0,NA,3/7/19 13:12,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",DHIN_HIE,0,FALSE,FALSE,NA,NA,
16,My medical friends don't even talk to me about the #FluShot aka Flu-gazy shit,FALSE,0,NA,3/7/19 13:05,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TheRealDeal_Ty,0,FALSE,FALSE,NA,NA,
17,Dr. Offit vs. Dr. Moss on #FluShot Dr. Alvin Moss' testimony was given before a Senate C…,FALSE,1,NA,3/7/19 12:47,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,
18,"I skipped my #FluShot this year. Probably shouldn't have. Improving, but still feeling a bit blah (apologies for me…",FALSE,0,NA,3/7/19 12:03,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",dendwrite,0,FALSE,FALSE,NA,NA,
19,Thinking of skipping a #FluShot this year? The researcher who leads the effort to find an effective #vaccine for th…,FALSE,2,NA,3/7/19 10:41,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ReservoireApp,0,FALSE,FALSE,NA,NA,
20,40-year old previously healthy woman intubated in the ICU for 2 weeks with #influenza. Get your fucking #flushot. 💉🤗,FALSE,2,NA,3/7/19 8:31,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dr_saxelrath,1,FALSE,FALSE,NA,NA,
21,Patients with #COPD are less likely to be hospitalized if they receive a #flushot. This latest study adds clarity t…,FALSE,0,NA,3/7/19 8:30,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,1,FALSE,FALSE,NA,NA,
22,"@pseudolokun Forced sex, is sexual rape. Forced vaccination is medical rape. Both are a violation of human rights.…",FALSE,1,pseudolokun,3/7/19 6:55,TRUE,1.10E+18,1.10E+18,181903658,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
