no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
102,"Have you had your #fluvaccine? @CDCFlu estimates that approximately 26,700 people have died from #flu this season.…",FALSE,5,NA,3/5/19 15:53,TRUE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CCDD_HSPH,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
103,"Thanks in part to new #telehealth tools and tactics, the team at Bon Secours Health System feel better prepared tha…",FALSE,0,NA,3/5/19 15:53,TRUE,NA,1.10296E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",TelemedLeaders,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
104,Defo Tuesday #Tuesday #flu #dogs,FALSE,1,NA,3/5/19 15:47,FALSE,NA,1.10296E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tessainahole,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
105,3.45 and back to bed #flu,FALSE,0,NA,3/5/19 15:45,FALSE,NA,1.10296E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SummoTCB,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
106,"#HCPs: Help your patients manage #flu illness. When appropriate, make sure to prescribe antivirals early. Find re…",FALSE,7,NA,3/5/19 15:45,TRUE,NA,1.10296E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
107,Dr. @MackayIM says: Elevate the #Flu baseline,FALSE,8,NA,3/5/19 15:38,FALSE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Crof,6,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
108,Protect yourself from the flu even during #MardiGras and #fattuesday! #flu #sanitizer #germs,FALSE,0,NA,3/5/19 15:36,FALSE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",apexreps,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
109,#SafetyTipTuesday - The CDC reports that seasonal #flu is still a problem in many areas across the country. Check t…,FALSE,1,NA,3/5/19 15:24,TRUE,NA,1.10295E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ComplianceSigns,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
110,"Caregivers—do you know the difference between a cold and the #flu? A cold is milder than the flu, but since the flu…",FALSE,1,NA,3/5/19 15:20,TRUE,NA,1.10295E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Alzheimers_NIH,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
111,.@PattyMurray: We need to train the new healthcare providers so they can confront vaccine-hesitancy. Murray notes t…,FALSE,0,DonnaYoungDC,3/5/19 15:16,TRUE,1.10295E+18,1.10295E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
112,Summer swine #flu outbreak: Concern as more Hawke's Bay orchard workers struck down,FALSE,0,NA,3/5/19 15:10,FALSE,NA,1.10295E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
113,"Spring is approaching quickly, but that doesn't mean the seasonal #flu is done for the year. In fact, cases of the…",FALSE,4,NA,3/5/19 15:02,TRUE,NA,1.10295E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Pharm4Me,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
1,AMAZING...NOT Amalng... I'm blaming it on the #FLU,FALSE,0,megdoyle,3/1/19 23:52,FALSE,1.10062E+18,1.10163E+18,16080857,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",megdoyle,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
2,@17LadyLiberty76 @life_activated @raynman123 What is in the flu shot? Dead flu viruses. I am an immune compromised…,FALSE,1,17LadyLiberty76,3/1/19 23:47,TRUE,1.10144E+18,1.10163E+18,2613106675,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",TinaBietler,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
3,Characterization of #Vaccine #SHEDDING with Live #Flu #Vaccine FluMist: of kids under…,FALSE,18,ViraBurnayeva,3/1/19 23:37,TRUE,1.10162E+18,1.10163E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,21,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
4,#Flu #Stream #LiveNow. We will be blowing the dust off of #Borderlands2 after some #ApexLegends. Wish me luck! ❤️…,FALSE,7,NA,3/1/19 23:23,TRUE,NA,1.10162E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TheDZGran,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
5,"The #Flu season is not over yet! Read our blog on Flu &amp; The #Elderly - how to protect yourself, warning signs and m…",FALSE,0,NA,3/1/19 23:05,TRUE,NA,1.10162E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ElementCare,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
6,"The #cold and #flu can hit hard and hit fast. When over the counter medications just aren’t enough, come into myDoc…",FALSE,0,NA,3/1/19 23:05,TRUE,NA,1.10162E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",myDocUrgentCare,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
7,NC Health Officials Report 21 Deaths from previous week #Health #fludeaths #flu #illness…,FALSE,0,NA,3/1/19 22:53,TRUE,NA,1.10162E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",wnctimes,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
8,A thief at work. . . . . #hilarious #bengal_ig #youtuber #bengal #bengalcat #cat #catsofinstagram #fatcat…,FALSE,0,NA,3/1/19 22:53,TRUE,NA,1.10162E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",TheTiffinz,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
9,Ended up being sick with the flu this week. Today I am finally starting to feel a little better. #sick #flu #gross,FALSE,0,NA,3/1/19 22:50,FALSE,NA,1.10162E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",itsjusmeKarleen,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
10,sucks having the #Flu feel like shit and look like shit #NotFun,FALSE,0,NA,3/1/19 22:42,FALSE,NA,1.10161E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Stunner67,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
11,Saw a pair of #DownyWoodpeckers today at my feeders! #birds #sickday #birdwatching #flu,FALSE,1,NA,3/1/19 22:26,FALSE,NA,1.10161E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",padow42,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
13,"20 Million Native Americans died when Europe &amp; Co sailed by boats. 5 Million Romanians died at a rate of 2,000 per…",FALSE,0,NA,3/1/19 22:19,TRUE,NA,1.10161E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Koscelansky_S,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
14,US #flu activity stays high as 15 new deaths in kids reported #influenza,FALSE,0,NA,3/1/19 22:18,FALSE,NA,1.10161E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CIDRAP,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
15,Pigs and #flu. Went to a county fair to see what the connection between the two is. I'll talk about it on…,FALSE,9,NA,3/1/19 22:17,TRUE,NA,1.10161E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DrJohnTorres,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
16,Today marks the anniversary of Amanda's passing. There are no words we can offer to comfort her family. Just action…,FALSE,2,NA,3/1/19 22:10,TRUE,NA,1.10161E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
17,"Stomach cramps, nausea, vomiting, dharma, fatigue. These are symptoms of both the #Flu and food poisoning. So how c…",FALSE,0,NA,3/1/19 22:09,TRUE,NA,1.10161E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",MountSinaiNYC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
18,"... South Dakota (15), Virgina (2 pediatric), Wisconsin (22) &amp; Washington (57). All Updates Here: #Flu",FALSE,0,RonanKelly13,3/1/19 22:04,FALSE,1.1016E+18,1.1016E+18,616591304,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RonanKelly13,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
19,"15 more #flu deaths in kids were reported in the latest CDC #FluView for a season total of 56, but the number of fl…",FALSE,3,NA,3/1/19 22:03,TRUE,NA,1.1016E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,14,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
20,"Conventional #DendriticCells differentiate from pre-DC into a single subtype once in #tissues, ie #lung. Upon #flu…",FALSE,15,NA,3/1/19 21:59,TRUE,NA,1.1016E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lo_Zanzi,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
21,#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million feder…,FALSE,2,NA,3/1/19 21:45,TRUE,NA,1.1016E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",_AndrewSchmidt,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
22,"#FluWatch this week: activity up slightly from last week. Though past peak in most of the west, #flu continues in e…",FALSE,1,NA,3/1/19 21:30,TRUE,NA,1.1016E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CPHO_Canada,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
23,Opinion trumps facts every time. A cartoon by Rex A. Jones.#vaccine #vaccines #medicine #measles #flu #Facebook,FALSE,2,NA,3/1/19 21:29,FALSE,NA,1.1016E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",kartwonz,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
24,People with #flu are most contagious in the first 3-4 days after the illness starts. Please stay home from school o…,FALSE,2,NA,3/1/19 21:15,TRUE,NA,1.10159E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Maricopahealth,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
25,"Check out @BoironUSA's #cough, #cold and #flu products to keep your family healthy all year long! Our medicines do…",FALSE,0,NA,3/1/19 21:12,TRUE,NA,1.10159E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",OscilloUSA,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
26,"Seems like kind of an average #flu season this year and yet, 15 new #pediatric #deaths just this week...…",FALSE,1,NA,3/1/19 21:06,TRUE,NA,1.10159E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",AboutPediatrics,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
27,Let’s fight the #Flu!!! 🍊🍊🍊,FALSE,0,NA,3/1/19 21:05,FALSE,NA,1.10159E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",namibycandy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
28,@earpnado That “i” is too hard to type yo. ™️ #flu #replytotweet,FALSE,2,earpnado,3/1/19 21:00,FALSE,1.10158E+18,1.10159E+18,8.92546E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HollidaysStache,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
29,"Vitamin D Is More Effective Than #Flu #Vaccine, #Study Says",FALSE,5,NA,3/1/19 20:56,FALSE,NA,1.10159E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,6,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
30,Flu season isn't over. February was a busy month for both @MedCenterHealth and @TriStarHealth due to #flu activity.,FALSE,0,NA,3/1/19 20:56,FALSE,NA,1.10159E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eggersdailynews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
31,Egg-Based #Vaccines Less Protective Against Circulating #Flu Viruses @agargmd,FALSE,1,NA,3/1/19 20:45,FALSE,NA,1.10158E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",shinju10,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
32,@andreasavage #home #flu try ass cubes...,FALSE,1,andreasavage,3/1/19 20:44,FALSE,1.10158E+18,1.10158E+18,141269137,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",jimmysfla,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
33,Heads up y'all this #flu is for reals...,FALSE,1,NA,3/1/19 20:43,FALSE,NA,1.10158E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tkradio,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
34,"Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections, whil…",FALSE,6,CDCFlu,3/1/19 20:40,TRUE,1.10152E+18,1.10158E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
35,You've been warned... #flu #sickday,FALSE,0,NA,3/1/19 20:35,FALSE,NA,1.10158E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CubeShield,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
36,@TheKidKidDoc 1 in 1Mil.? x127Mil. #flu vaccine doses every year = ~127 people with injury x8.5Mil. #MMR vaccine do…,FALSE,1,kuriousmind93,3/1/19 20:33,TRUE,1.10158E+18,1.10158E+18,9.58432E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",kuriousmind93,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
37,"Can parents take a sick day? We know. It's a rhetorical question. But just in case, our new #KnowYourOTCs bloggin…",FALSE,1,NA,3/1/19 20:33,TRUE,NA,1.10158E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",KnowYourOTCs,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
38,#Home #Flu #Day6 I think my cat says hi at the end of this video. #continuewithyourday,FALSE,264,NA,3/1/19 20:26,FALSE,NA,1.10158E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andreasavage,19,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
39,"Preliminary data from CDC’s influenza surveillance reports estimate over 20.4 million flu illnesses, 16,400 flu dea…",FALSE,2,NA,3/1/19 20:23,TRUE,NA,1.10158E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PIDSociety,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
40,I am not #immune to every #virus. #Cold. #Flu. #Ache of #Bones plus the added #pain of every other #Cell ache. Dang. #Clinical #skill lapse.,FALSE,0,NA,3/1/19 20:22,FALSE,NA,1.10158E+18,NA,"<a href=\http://www.cloudhopper.com/\"" rel=\""nofollow\"">Cloudhopper</a>""",PierceAeroOne,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
41,How long Lord??? Bcuz I’m ready to just drive myself to the damn ER. It’s been over a f*cking wk with this gd #flu 🤧 &amp; I AM MISERABLE 😖!,FALSE,1,NA,3/1/19 20:20,FALSE,NA,1.10158E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",liquidkisses,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
42,Boiron is the #1 pharmacist-recommended brand for #homeopathic #flu products.,FALSE,0,NA,3/1/19 20:14,FALSE,NA,1.10158E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",BoironUSA,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
43,So the nasal spray #flu vaccine was 87% effective in young people (2-17) against H1N1 the main circulating virus th…,FALSE,1,NA,3/1/19 20:06,TRUE,NA,1.10157E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",antongyan,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
44,#Flu is finally abating in ICU!!! 2699 ICU cases so far this season with 223 deaths on UK ICUs Barely a ripple in…,FALSE,2,NA,3/1/19 20:06,TRUE,NA,1.10157E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mark_borthwick,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
45,Eight New #Flu-Related #Deaths Reported In# CT,FALSE,0,NA,3/1/19 20:00,FALSE,NA,1.10157E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",tedsensei,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
46,"Feb 2019: #equine #flu in Shropshire. On 28 February 2019, AHT confirmed an outbreak of EI in Shropshire. There are…",FALSE,10,NA,3/1/19 20:00,TRUE,NA,1.10157E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",equiflunet,10,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
47,#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk that Thimerosal is sti…,FALSE,1,NA,3/1/19 19:52,TRUE,NA,1.10157E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
48,How shite would life be if u couldn’t taste food. I’m literally on the verge of self harming #flu,FALSE,0,NA,3/1/19 19:43,FALSE,NA,1.10157E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",laurahaugh,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
49,2-2 The #US is funding dangerous #bird #flu #virus #enhancement #experiments it doesn’t want you to know about in…,FALSE,0,lgorhythmical,3/1/19 19:37,TRUE,1.10157E+18,1.10157E+18,2938045247,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",lgorhythmical,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
50,Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv…,FALSE,0,NA,3/1/19 19:37,TRUE,NA,1.10157E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",TelemedLeaders,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
51,1-2 US=funding dangerous experiments it doesn’t want U 2 know about-1 in the #US &amp; 1 #NL-2 conduct transmission-enh…,FALSE,0,NA,3/1/19 19:35,TRUE,NA,1.10157E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",lgorhythmical,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
52,"4. The #flu season hasn't been anywhere near as bad as last winter's but it's not a \meh\"" season either. And there'…""",FALSE,1,HelenBranswell,3/1/19 19:27,TRUE,1.10156E+18,1.10156E+18,28838219,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HelenBranswell,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
53,"3. In most parts of the country, for most parts of this #flu season, H1N1 has been the dominant virus. But H3N2, wh…",FALSE,1,HelenBranswell,3/1/19 19:27,TRUE,1.10156E+18,1.10156E+18,28838219,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HelenBranswell,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
54,2. The @CDCgov estimates that more than 20M Americans have contracted the flu this year. As many as 300K may have b…,FALSE,1,HelenBranswell,3/1/19 19:27,TRUE,1.10156E+18,1.10156E+18,28838219,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HelenBranswell,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
55,"15 more children have died from #flu, bringing this winter's total to 56. Each is a horrible tragedy, but the overa…",FALSE,3,NA,3/1/19 19:27,TRUE,NA,1.10156E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HelenBranswell,7,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
56,Widespread #flu has been reported across the lower 48 this past week as we start heading into meteorological…,FALSE,5,NA,3/1/19 19:22,TRUE,NA,1.10156E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",WeatherBug,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
57,"Flu-like illness in @HHSRegion7 remained severe during the week ended Feb. 23, with Missouri, Nebraska &amp; Kansas rep…",FALSE,0,NA,3/1/19 19:19,TRUE,NA,1.10156E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HHSRegion7,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
58,"Patients! Don’t ask for #antibiotics for viruses, like those that cause #cold and #flu. Instead, ask your healthcar…",FALSE,2,NA,3/1/19 19:18,TRUE,NA,1.10156E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",chompmonterey,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
59,Don't go it alone! Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi…,FALSE,9,NA,3/1/19 19:15,TRUE,NA,1.10156E+18,NA,"<a href=\https://postcron.com\"" rel=\""nofollow\"">Postcron App</a>""",Renovation_Tea,7,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
60,Australian scientists have discovered #immune cells that can fight all known #flu viruses and mutations. Learn more…,FALSE,1,NA,3/1/19 19:10,TRUE,NA,1.10156E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RawlsMD,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
61,"With a new strain of the #flu going around, getting #vaccinated is the easiest and most cost-effective way to prote…",FALSE,0,NA,3/1/19 19:10,TRUE,NA,1.10156E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
62,.@CDCgov is expecting #flu activity to remain high for a number of weeks. Secondary #infections from bacteria/fungi…,FALSE,4,NA,3/1/19 19:04,TRUE,NA,1.10156E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",kariusdx,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
63,#FluFriday Did you know that only 10-20% of people who have flu-like symptoms actually have the flu virus? The…,FALSE,2,NA,3/1/19 19:00,TRUE,NA,1.10156E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",BrotmanBaty,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
64,So my husband has been home the last 2 days with the flu....he’s not a bad patient....I just feel like I need to pr…,FALSE,0,NA,3/1/19 18:51,TRUE,NA,1.10156E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",mybedissocozy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
65,"Is it a cold or the #flu? Here’s how to tell the difference. In either case, don’t infect your coworkers. Stay home…",FALSE,2,NA,3/1/19 18:50,TRUE,NA,1.10156E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Fraserhealth,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
66,It has been reported that a more severe strain of the #flu - influenza A (H3N2 - is now circulating in the U.S. If…,FALSE,2,NA,3/1/19 18:50,TRUE,NA,1.10156E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",Vaxyourfam,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
67,@mythsee tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immunomodulat…,FALSE,2,HelloMD_com,3/1/19 18:43,TRUE,1.10079E+18,1.10155E+18,1244874006,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HelloMD_com,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
