no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,
197,"South Dakota Influenza summary for the week ending February 23, 2019 (week 8) is posted at:",FALSE,1,NA,3/1/19 17:18,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SDDOH,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
198,"Not only is an #influenza #vaccine during #pregnancy safe, it is necessary! Mother's vaccination will also protect…",FALSE,3,NA,3/1/19 17:13,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AlfVann,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
199,"New study finds #no #link between #flu shots and #miscarriages, allaying fears #influenza #vaccination",FALSE,0,NA,3/1/19 16:33,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",horstie,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
200,.@techreview listed universal #influenza vaccine development as one of the top 10 big global challenges that can be…,FALSE,1,NA,3/1/19 16:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",TheInfluenzers,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
201,Influenza activity still widespread in the European Region; among hospitalized influenza virus-infected patients ad…,FALSE,0,NA,3/1/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GertvanderHoek,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
203,Intriguing article on #influenza virus/other pathogens + neurodegeneration from @AshleyJYeager (touches on encephal…,FALSE,1,NA,3/1/19 15:23,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",qeastman,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
204,"Results of a \very definitive study\"" reported to the CDC showed that #influenza #vaccination during pregnancy does…""",FALSE,1,NA,3/1/19 15:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",medpagetoday,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
205,#Abbott Offers up Rapid #Influenza #Diagnostic @MDDIonline @AbbottNews #fluvirus #flu #diagnostictest,FALSE,0,NA,3/1/19 14:10,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",PlexusVentures,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
206,Using time series analysis and local internet search data to predict emerging influenza dynamics #Influenza…,FALSE,0,NA,3/1/19 14:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",OPENHEALTH_Co,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
207,"#FluFactFriday: As a possible second wave of #influenza is reported, remember the consequences of the #flu are more…",FALSE,0,NA,3/1/19 14:06,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",MedPedsAllergy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
208,Oh the #stupidity #Influencer #Influenza,FALSE,0,NA,3/1/19 14:03,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FluzieSocial,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
209,"Egg-based #influenza vaccines have been used for 70 years, while cell-based versions were first approved in 2016. R…",FALSE,0,NA,3/1/19 13:37,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
210,"Available through Bangs &amp; our sister company, @Polysciences! See several references here re: #IVD…",FALSE,1,NA,3/1/19 13:24,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ParticleDoc,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
211,"Is There a True Need for #Influenza #Vaccinations in #HeartFailure? Hear from Mark Munger, PharmD:",FALSE,2,NA,3/1/19 13:24,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",PLNMeeting,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
212,New #influenza preprint: The FluPRINT dataset: A multidimensional analysis of the influenza vaccine imprint on the…,FALSE,0,NA,3/1/19 13:01,TRUE,NA,1.10E+18,NA,"<a href=\https://twitter.com/outbreaksci\"" rel=\""nofollow\"">preprint-alert</a>""",outbreaksci,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
213,New #influenza preprint: Early Prediction of Antigenic Transitions for Influenza A H3N2,FALSE,0,NA,3/1/19 13:01,FALSE,NA,1.10E+18,NA,"<a href=\https://twitter.com/outbreaksci\"" rel=\""nofollow\"">preprint-alert</a>""",outbreaksci,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
214,"Number, subtype and percent positivity of specimens from #SevereAcuteRespiratoryInfection #surveillance by…",FALSE,3,NA,3/1/19 13:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
215,@pawinpFAO @FAOVietNam Is this something that @FAOAnimalHealth and @OIEAnimalHealth recommend for #influenza…,FALSE,0,pawinpFAO,3/1/19 12:43,TRUE,1.10E+18,1.10E+18,7.35E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",kindess4animals,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
216,AFD Blog `Trop. Med &amp; Inf. Dis.: Mammalian Pathogenicity and Transmissibility of H1 #Swine #Variant #Influenza',FALSE,0,NA,3/1/19 12:38,FALSE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Fla_Medic,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
217,Flu season is slowing down—but it's not over. Check out these health tips to maximize the chances of staying flu-fr…,FALSE,3,NA,3/1/19 12:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spredfast.com\"" rel=\""nofollow\"">Spredfast</a>""",phelpshospital,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
218,The next paper from our #checkpoint inhibitor myocarditis registry. #Influenza #vaccination and #MACE (fewer events…,FALSE,9,NA,3/1/19 11:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",saadhealth,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
219,A new #influenza pandemic? Here are top 10 threats to #globalhealthin2019,FALSE,0,NA,3/1/19 11:14,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PranjalPujare,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
220,@TEastNBA That is thoughtful &amp; smart! I try to teach that to my patients! When you are sick and have something some…,FALSE,0,TEastNBA,3/1/19 10:31,TRUE,1.10E+18,1.10E+18,148881988,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AlanPattersonMD,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
221,What is Vaccination?? ⬇️⬇️⬇️⬇️⬇️ A vaccine is made from very small amounts of weak or dead germs that can cause dis…,FALSE,0,NA,3/1/19 10:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",anjulinursinghm,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
222,"National AI Surveillance Inception - Single sampling, testing and reporting AI surveillance in 26 provinces of Viet…",FALSE,10,NA,3/1/19 9:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",pawinpFAO,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
223,Influenza #vaccination gives rise to an adequate immune response among patients with #rheumatic conditions. Help u…,FALSE,9,NA,3/1/19 9:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
224,Co-circulation of #influenza A(H1N1)pdm09 and influenza A(H3N2) viruses in the World Health Organization (WHO) Euro…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
225,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
226,I’m not one to advocate violence but if I were my weapon of choice would be “day care: germs”. One whiff of that an…,FALSE,1,NA,3/1/19 8:52,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Bell_Glasson,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
227,My new favourite excuse for everything. #influenza,FALSE,0,NA,3/1/19 8:22,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EvaMenger,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
228,This escalated quickly... #Influenza #Influenza 🤪,FALSE,2,udalrik,3/1/19 6:49,FALSE,1.10E+18,1.10E+18,1.10E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",udalrik,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
229,your work with leading professionals @eurovaccines #vaccineswork #immunisation…,FALSE,0,NA,3/1/19 5:55,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eurovaccines,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
230,Antiviral Agents Compared for Treatment of #Influenza,FALSE,0,NA,3/1/19 4:12,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AmeshAA,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
231,My first publication in Pediatrics and I’m the senior author! “Early Use of Anti-#influenza Medications in Hospital…,FALSE,52,NA,3/1/19 3:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cjrussellMD,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
232,"It is important to take steps to avoid germs this cold and flu season. If you do catch what is going around, we are…",FALSE,0,NA,3/1/19 0:09,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",PatientFirst,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
233,"Some #immune cells can fight all 3 strains of #influenza- perhaps permanently. Right nos, the various types of the…",FALSE,0,NA,2/28/19 23:05,TRUE,NA,1.10E+18,NA,"<a href=\https://metricool.com\"" rel=\""nofollow\"">Metricool</a>""",artofperson,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
234,"It’s flu season, and we know germs are circulating. If you’re feeling ill, give us a call! We’ll come to you, and g…",FALSE,0,NA,2/28/19 22:05,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",yodelhealth,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
235,"... North Carolina (98), Oklahoma (36) &amp; Rhode Island (24). All updates here: #Flu #Influenza",FALSE,0,RonanKelly13,2/28/19 21:49,FALSE,1.10E+18,1.10E+18,616591304,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RonanKelly13,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
236,"USA: States continuing to release new #Influenza reports. New fatalities reported from (tot) Alabama (36), Arizona…",FALSE,0,NA,2/28/19 21:48,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RonanKelly13,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
237,Get the latest updates on #influenza and this #fluseason by following @CDCFlu.,FALSE,37,NA,2/28/19 21:11,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,19,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
240,Antiviral agents compared for #influenza treatment,FALSE,0,NA,2/28/19 21:05,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eMPR,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
241,Study findings (presented to #ACIP) provide high level of reassurance regarding safety of the #influenza #vaccine i…,FALSE,2,NA,2/28/19 21:00,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NoraCutcliffe,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
242,"You don't have to die from the #flu when you have \La Technique\"" like me to fight the #influenza with success.""",FALSE,0,NA,2/28/19 20:39,FALSE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
243,anyone who is close to a radio or able to do a live stream I will be on @WGNRadio 720 AM with @wgnkingjohn at 2:35…,FALSE,1,NA,2/28/19 20:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SunnyKSharma,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
244,#SouthLakeTahoe has fewer reported cases of #influenza than normal - may be due to the heavy snow and reduced human…,FALSE,4,NA,2/28/19 19:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SouthTahoeNow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
245,.@unimelb investigators have made progress towards a one-time #influenza vaccine.,FALSE,0,NA,2/28/19 19:03,FALSE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
246,@ppenttin No! I suppose not that dissimilar to #influenza vaccines. Big decisions coming up for @EMA_News and @US_FDA etc #RSV,FALSE,1,ppenttin,2/28/19 18:46,FALSE,1.10E+18,1.10E+18,35465163,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
247,"\Any #influenza viruses produced in eggs have to adapt to growing in that environment and hence generate mutations…""",FALSE,0,NA,2/28/19 18:05,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
248,"#Flu outbreak in #Illinois. 1 dead, almost 200 students stayed home sick. #Influenza",FALSE,0,NA,2/28/19 17:55,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",comacatula,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
249,The future of #influenza forecasts #GPHO,FALSE,1,NA,2/28/19 17:23,FALSE,NA,1.10E+18,NA,"<a href=\http://www.handmark.com\"" rel=\""nofollow\"">TweetCaster for iOS</a>""",GlobalPHObserv,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
251,#Influenza activity in Ireland week 8 2019 (week ending 24th February 2019),FALSE,0,NA,2/28/19 16:54,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hpscireland,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
252,Literally coughing my ASS OFF. This 🤬 flu is triggering sciatic nerve pains = ass pains. #flu #influenza #flublues,FALSE,0,NA,2/28/19 16:52,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Mommie_Hass,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
253,"@CDCgov forecasts #influenza activity will remain elevated for several more weeks, continues to encourage…",FALSE,0,CDCgov,2/28/19 16:45,TRUE,NA,1.10E+18,146569971,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",aafp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
254,"What’s trending nationally right now on our #illnesstracker? #Influenza A, #StrepThroat, ear infection and the comm…",FALSE,0,NA,2/28/19 16:43,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DoctorsReportTM,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
255,"Co-circulation of #H1N1pdm09 and #H3N2 viruses, WHO European Region, October 2018 to February 2019 #influenza",FALSE,0,NA,2/28/19 16:14,FALSE,NA,1.10E+18,NA,"<a href=\http://www.typepad.com/\"" rel=\""nofollow\"">Typepad</a>""",Crof,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
257,Flu Season Has Schools Increasing Disinfection Influenza activity continues to increase in the United States &amp; K-12…,FALSE,1,NA,2/28/19 16:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",apexreps,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
258,"The sentinel GP influenza-like illness (ILI) consultation rate was 26.3 per 100,000 population in week 8 2019. This…",FALSE,0,NA,2/28/19 16:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
259,#Abbott Offers up Rapid #Influenza #Diagnostic #medtech #digitalmed #meddevice #MedTwitter,FALSE,0,NA,2/28/19 16:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MedGizmo,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
260,The GP influenza-like illness (ILI) consultation rates were highest in children and adults aged less than 65 years…,FALSE,0,NA,2/28/19 15:56,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
261,"Overall, all indicators of #Influenza activity have decreased significantly during week 8 2019 (week ending24th Feb…",FALSE,4,NA,2/28/19 15:54,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
262,Worth a read. Families seek care in EDs because they’re afraid. When it feels overwhelming being on the ED side o…,FALSE,0,NA,2/28/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Chris__Merritt,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
263,A new issue of #Eurosurveillance has been published: #PublicHealth #InfectiousDisease…,FALSE,0,NA,2/28/19 15:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
264,The GR Scott Budinger lab is interested in understanding how aging biology intersects with the age-related risk of…,FALSE,8,NA,2/28/19 15:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spredfast.com\"" rel=\""nofollow\"">Spredfast</a>""",NMPulmCritCare,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
265,A reformulated lateral flow #influenza assay from @AbbottNews has been CLIA-waived by the FDA for use with the comp…,FALSE,1,NA,2/28/19 15:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",IDinChildren,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
266,"\A one-time #vaccine that would provide long-term protection against all types of the flu\"" ... this would be great!…""",FALSE,0,NA,2/28/19 15:28,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MercerMayer,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
267,Studies show that the flu costs businesses appriximately $7 billion per year due to the nearly 111 million work day…,FALSE,1,NA,2/28/19 15:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BrameSpecialty,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
268,A new study of the 2017-2018 #influenza vaccine is bolstering concerns about the effectiveness of egg-grown flu…,FALSE,0,NA,2/28/19 14:59,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
270,#vaccinate #vaccines #antivax #vaccinateyourkids #antivaxxersareidiots #vaccineswork #measles #influenza #polio @ P…,FALSE,0,NA,2/28/19 13:51,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",DarkLordVyperX,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
271,"A long winter &amp; now this... 🙄 \Flu outbreak with second strain could last until May.\"" #stlwx #influenza…""",FALSE,0,NA,2/28/19 13:42,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DrEmilyT,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
272,I'll do this in 2 sentences. It is better to understand #influenza (or other) virus pathogenesis than to not unders…,FALSE,1,NA,2/28/19 13:22,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ldpsci,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
273,A study led by @MauSantillana from @Bos_CHIP provides highly accurate #flu forecasts by harnessing multiple data st…,FALSE,4,NA,2/28/19 13:05,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",medical_view,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
274,Spring is almost here but it's still flu season! Know your risks and take action to reduce your risks. #influenza…,FALSE,2,NA,2/28/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",heath_us,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
275,We're working together to accelerate the development of a universal #influenza vaccine and we need you! Learn about…,FALSE,1,NA,2/28/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",TheInfluenzers,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
276,Pre-Lent carnival celebrations such as the famous Mardi Gras are in full swing. That means it’s party time for…,FALSE,0,NA,2/28/19 12:54,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hip_hygiene,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
277,HEALTHCARE PROVIDERS: #Flu is widespread across the United States. We want to remind you of the update @KDHE made t…,FALSE,0,NA,2/28/19 12:50,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",JOCOHealth,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
278,"New study finds no link between flu shots and miscarriages, allaying fears. By @HelenBranswell via @statnews…",FALSE,0,NA,2/28/19 12:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",epaultaylor,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
280,You can still get the #flu on your #vacation so it makes sense to take #precautions when you go to #Japan. Here is…,FALSE,0,NA,2/28/19 11:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WisterianW,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
281,Just when my daughter has fully recovered and I m now feeling all these cold and flu symptoms coming on. #influenza #flu #goaway,FALSE,0,NA,2/28/19 11:00,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",merikaranalik,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
282,1. People do know about it. 2. Far more dangerous to be ignorant and not do studies. 3. Bio security is more advanc…,FALSE,1,NA,2/28/19 10:11,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ldpsci,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
284,Here are 5 common myths about #flu &amp; #flushot by @who. Share with us what you usually hear from your #patients.…,FALSE,1,NA,2/28/19 8:00,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
286,.@SecAzar #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within…,FALSE,0,NA,2/28/19 5:52,TRUE,NA,1.10E+18,NA,"<a href=\https://www.votervoice.net\"" rel=\""nofollow\"">VoterVoice Tweet</a>""",autismstrongmom,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
287,Discover a Recent Breakthrough in #Vaccines #Research Submit an #abstract of you…,FALSE,1,NA,2/28/19 5:44,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eurovaccines,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
